time,Coincident Index,Coincident ann,manufac,home,manufac,home
Oct-12,91.5,-2.969247083775184,22057000.375,48734503.375,-3.283372575134791,-0.4270815177492282
Nov-12,91.1,-1.7259978425027023,22003525.666666664,48596443.5,-4.711092219252066,1.4442829733832374
Dec-12,92.5,-2.5289778714436273,21974999.666666664,48600397.20833333,-4.18034232041019,6.588263865822919
Jan-13,92.7,-2.626050420168069,21970910.541666668,48668678.166666664,-3.9131891995572987,-0.19003739675718112
Feb-13,93.7,-2.3958333333333304,21975696.291666664,48774590.25,-7.353843884340172,-2.3949021266204906
Mar-13,95.1,-1.9587628865979423,21962154.541666664,48741495.875,-5.001519620253325,-7.448003046779883
Apr-13,95.6,-0.10449320794149175,21973586.125,48661063.625,-3.976185025615886,-6.856432396257228
May-13,96.6,1.4705882352941124,22007362.625,48685695.375,-1.8218726353878334,-0.02402475005685023
Jun-13,96.9,3.747323340471098,22036209.958333332,48583513.33333333,-1.224298579572669,0.25662814291860236
Jul-13,98.1,5.597416576964465,22083076.791666664,48446968.541666664,0.7724739702995365,3.4282095606865903
Aug-13,99.1,6.444683136412466,22134293.875,48434810.45833333,-0.29934391419990103,1.845202388342071
Sep-13,100.0,9.051254089422024,22181160.25,48466168.45833333,-1.114254888527999,-3.376637290902662
Oct-13,100.6,9.945355191256834,22213352.708333332,48512323.041666664,2.3586652439471,-0.293735998319844
Nov-13,101.8,11.745334796926453,22220049.166666664,48444348.833333336,1.304622580090431,1.6749653391206376
Dec-13,101.6,9.837837837837826,22219153.5,48325804.666666664,1.9376992598804543,-6.311567715184596
Jan-14,103.7,11.86623516720604,22207635.083333332,48201681.83333333,3.4284730064892965,-0.17938631324424525
Feb-14,103.1,10.032017075773748,22176793.75,47984362.166666664,2.5303857367281912,-0.33377465322813604
Mar-14,105.5,10.935856992639327,22142896.958333332,47609287.45833333,2.8003631468495715,1.8860413750121818
Apr-14,100.8,5.439330543933063,22106938.25,47285560.541666664,0.7742493370416881,0.37711931406838595
May-14,101.1,4.658385093167694,22073849.583333332,47116046.95833333,-0.017996913998974406,-4.151728290824764
Jun-14,99.8,2.992776057791535,22057871.625,46999878.45833333,-0.07739613151357405,-2.53869246626236
Jul-14,100.2,2.1406727828746197,22036942.958333332,46974016.541666664,-1.0811771245251234,-4.181474225342519
Aug-14,99.4,0.3027245206861817,21998393.208333332,46908646.166666664,-2.1045625745534813,-5.89490033431227
Sep-14,100.7,0.7000000000000117,21953981.75,46744070.0,-1.4602471094087854,-11.08958714513597
Oct-14,100.4,-0.1988071570576455,21914521.583333332,46672161.541666664,-2.30489168562682,-4.728444997101322
Nov-14,99.9,-1.8664047151276897,21866658.958333332,46647325.0,-1.2112683507472521,-4.628251284379514
Dec-14,100.3,-1.2795275590551158,21810054.875,46553147.125,-0.5538951806136505,-1.6326992337504564
Jan-15,101.5,-2.121504339440694,21766779.416666664,46434904.666666664,-1.7779915448375871,0.25094862844612376
Feb-15,100.2,-2.812803103782724,21731193.791666664,46377903.25,-2.593417082600258,-3.0926673019680773
Mar-15,99.3,-5.876777251184839,21681177.166666664,46338444.875,-2.3423739151944734,-4.404609767994783
Apr-15,100.2,-0.5952380952380931,21616008.291666664,46213999.666666664,-1.9799508981586,1.126250389596728
May-15,99.7,-1.3847675568743778,21559265.666666664,46066063.791666664,-3.336849842332845,-2.6542267643837825
Jun-15,100.6,0.8016032064128265,21495760.5,45852609.08333333,-2.7922458660658123,-2.8853013127976723
Jul-15,100.3,0.09980039920158834,21427277.125,45452265.83333333,-1.708287636024708,-3.7918762775423054
Aug-15,99.6,0.2012072434607548,21394285.791666664,45140704.916666664,-2.007523237784592,0.597282406858457
Sep-15,100.2,-0.49652432969214955,21358159.791666664,45093131.166666664,-3.349865602634361,-2.7468983011694093
Oct-15,100.3,-0.09960159362550902,21229242.375,44858650.875,-3.614013805374061,-4.183076763607952
Nov-15,99.4,-0.5005005005005003,21087532.375,44556792.45833333,-2.5550591907051334,-4.382218636072399
Dec-15,98.5,-1.7946161515453585,21039646.708333332,44498603.125,-4.521196369901603,-7.1252197531508354
Jan-16,99.2,-2.266009852216744,21077691.416666664,44631688.625,-3.165218518341484,-10.67999623514626
Feb-16,98.7,-1.4970059880239472,21107190.958333332,44714853.541666664,-0.6060928740368454,-2.1721831317711326
Mar-16,98.4,-0.9063444108761254,21053062.5,44682193.33333333,-3.4106222731600133,0.05515691804798273
Apr-16,98.6,-1.5968063872255578,21004653.666666664,44717580.58333333,-11.19201940821476,-12.414003100548355
May-16,98.0,-1.7051153460381219,21018839.416666664,44837082.916666664,-5.005221222344969,-3.930081677161179
Jun-16,98.4,-2.1868787276341783,21100928.375,45149786.875,-0.4477727905441098,0.49768182564193797
Jul-16,98.9,-1.395812562313048,21148412.791666664,45465749.416666664,4.346983732586884,7.034941365777314
Aug-16,99.1,-0.5020080321285092,21075631.791666664,45452655.541666664,-1.3852151016572334,-1.9059324744670092
Sep-16,99.4,-0.7984031936127733,21034137.291666664,45356241.875,-4.5933145888909515,0.49422792451219166
Oct-16,100.1,-0.1994017946161497,21067802.916666664,45396199.666666664,-0.7684552375861631,1.5898199986019268
Nov-16,101.4,2.012072434607637,21081921.0,45417198.58333333,2.4233529356921357,5.627463321409976
Dec-16,101.3,2.8426395939086246,21070164.666666664,45393003.666666664,7.102315535443537,12.244364892878611
Jan-17,101.1,1.9153225806451513,21119412.416666664,45484991.54166667,-1.5820855247155818,4.392067124910826
Feb-17,101.5,2.8368794326241176,21169246.875,45574377.125,-7.02062303051898,-5.000762274534476
Mar-17,101.5,3.1504065040650397,21127197.375,45452836.625,2.030458757569664,0.6552470182046521
Apr-17,102.9,4.361054766734296,21104589.416666664,45356903.83333333,2.039992211036301,1.6074030520714766
May-17,102.1,4.18367346938775,21130213.291666664,45383346.916666664,-0.20899831390838175,-0.35310103193628706
Jun-17,102.6,4.268292682926811,21226730.5,45541780.16666666,-1.0944022140886411,-1.1330464908644977
Jul-17,102.1,3.2355915065722884,21349031.916666664,45769765.83333333,5.855955142680114,5.807723374767959
Aug-17,103.5,4.439959636730584,21433128.291666664,45959342.45833333,-1.0464066477522627,-0.9786702382972301
Sep-17,102.7,3.319919517102621,21444511.041666664,45982097.125,-3.7869971972322336,-5.378892973480021
Oct-17,102.8,2.697302697302706,21401234.583333332,45885078.625,1.1161486625705264,0.2705654113321243
Nov-17,104.2,2.7613412228796763,21407679.916666664,45888880.25,1.7486173534995597,1.251277658815142
Dec-17,105.4,4.047384007897348,21461171.916666664,45969788.416666664,8.800668905083109,6.7877419382505355
Jan-18,102.6,1.4836795252225476,21553064.791666664,46117088.125,4.9388620707738085,3.9853388650031185
Feb-18,103.3,1.7733990147783318,21659578.458333332,46317779.70833333,5.436017561219786,4.7099290018911555
Mar-18,103.2,1.6748768472906406,21730126.875,46443880.24999999,-3.498622175294086,-3.7053125172288537
Apr-18,104.1,1.1661807580174877,21744963.375,46443402.625,-1.5085223553019667,-1.2825818220824292
May-18,103.6,1.4691478942213454,21705321.666666664,46348088.375,2.2207176096967984,1.5775761288785883
Jun-18,103.4,0.7797270955165914,21626948.625,46169157.5,3.8742134220852043,3.439247414600488
Jul-18,102.9,0.7835455435847294,21556615.583333336,45992286.875,5.302495078128855,4.564301160401163
Aug-18,103.0,-0.48309178743961567,21483159.708333332,45787412.916666664,5.571732040804633,5.103408758389771
Sep-18,101.8,-0.8763388510223957,21431480.833333332,45648517.291666664,2.5154143313847577,0.9768835566579481
Oct-18,104.0,1.1673151750972721,21444920.708333332,45682411.791666664,-0.6625809872524258,-1.0567884463164035
Nov-18,102.4,-1.7274472168905874,21444680.291666664,45696226.45833333,-3.7015427343976226,-4.374811659540978
Dec-18,101.3,-3.889943074003799,21396634.833333332,45614035.70833333,-4.473133698175991,-4.719177419013465
Jan-19,100.8,-1.754385964912275,21241609.75,45327649.125,-2.90959909930244,-3.164126779959353
Feb-19,101.8,-1.4520813165537216,21092425.791666664,45044472.5,-5.779474931207929,-5.930802654025968
Mar-19,101.4,-1.74418604651162,21107232.541666664,45090533.83333333,-0.4419686089209729,-0.48682716726012876
Apr-19,101.5,-2.497598463016326,21139656.041666664,45175028.20833333,2.209462128940065,2.6047616459273337
May-19,101.5,-2.0270270270270174,21124851.958333332,45149128.125,-2.065004545101834,-1.8062047428151096
Jun-19,99.3,-3.9651837524178,21096290.333333332,45088502.0,-3.2475077640962136,-3.1529305245228567
Jul-19,99.2,-3.5957240038872684,21035402.875,44916248.0,-11.033505032703816,-11.110915526144504
Aug-19,98.3,-4.563106796116512,20996956.083333332,44792351.5,-2.6233811280218955,-2.202449141111984
Sep-19,99.8,-1.9646365422396839,20919497.054390054,44753369.022533014,4.651434841859947,5.347547509427408
Oct-19,96.1,-7.596153846153852,20875003.93201243,44673594.15933372,-0.7871999135444341,-0.6582396407180169
Nov-19,95.1,-7.128906250000011,20830510.809634812,44593819.29613441,-0.8815912803799231,-0.8826497534499489
Dec-19,94.3,-6.910167818361302,20786017.687257186,44514044.43293512,-2.1820107660517563,-2.2311935906366154
Jan-20,95.7,-5.059523809523803,20741524.564879566,44434269.56973582,-4.688205654451427,-5.477887076075794
Feb-20,95.4,-6.286836935166984,20697031.44250194,44354494.70653652,0.2041819710139059,0.13146855390582246
