需給実績公表,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります。,,,,,,,,,,,（単位：MWh）
,,,,,,,,,,,
DATE,TIME,"エリアの
需要実績",,エリアの供給実績,,,,,,,
,,,,火力,水力,バイオマス,太陽光,,風力,,合計
,,,,,,,,"太陽光
出力制御量",,"風力
出力制御量",
,,,,,,,,,,,
2018/10/1,9:00,950.6,,793.4,0.9,3.1,153.2,0,0,0,950.6
2018/10/1,10:00,990.3,,789.5,0.9,3.1,196.8,0,0,0,990.3
2018/10/1,11:00,1014.4,,790.4,0.9,3.1,220,0,0,0,1014.4
2018/10/1,12:00,1020.9,,786,0.9,3.1,230.9,0,0,0,1020.9
2018/10/1,13:00,1042.7,,811.1,0.9,3.1,227.6,0,0,0,1042.7
2018/10/1,14:00,1044.9,,844.6,0.9,3.1,196.3,0,0,0,1044.9
2018/10/1,15:00,1023.9,,878.1,0.9,3.1,141.8,0,0,0,1023.9
2018/10/1,16:00,1002.9,,913.5,0.9,3.1,85.4,0,0,0,1002.9
2018/10/1,17:00,951.4,,923.1,0.9,3.1,24.3,0,0,0,951.4
2018/10/1,18:00,963.8,,958.8,0.9,3.1,1,0,0,0,963.8
2018/10/1,19:00,972.2,,968.2,0.9,3.1,0,0,0,0,972.2
2018/10/1,20:00,939.6,,935.9,0.9,2.8,0,0,0,0,939.6
2018/10/1,21:00,892,,888.3,0.9,2.8,0,0,0,0,892
2018/10/1,22:00,852.7,,849,0.9,2.8,0,0,0,0,852.7
2018/10/1,23:00,818.1,,814.4,0.9,2.8,0,0,0,0,818.1
2018/10/2,0:00,754.5,,750.8,0.9,2.8,0,0,0,0,754.5
2018/10/2,1:00,718.2,,714.5,0.9,2.8,0,0,0,0,718.2
2018/10/2,2:00,713.8,,710.1,0.9,2.8,0,0,0,0,713.8
2018/10/2,3:00,710.4,,706.7,0.9,2.8,0,0,0,0,710.4
2018/10/2,4:00,714.3,,710.6,0.9,2.8,0,0,0,0,714.3
2018/10/2,5:00,723.3,,719.6,0.9,2.8,0,0,0,0,723.3
2018/10/2,6:00,748.1,,743.2,0.9,2.8,1.2,0,0,0,748.1
2018/10/2,7:00,811.3,,775.1,0.9,2.8,32.5,0,0,0,811.3
2018/10/2,8:00,911.5,,829.1,0.9,3.1,78.4,0,0,0,911.5
2018/10/2,9:00,943.3,,864.5,0.9,3.1,74.8,0,0,0,943.3
2018/10/2,10:00,1008.8,,858.7,0.9,3.1,146.1,0,0,0,1008.8
2018/10/2,11:00,1010.1,,852,0.9,3.1,154.1,0,0,0,1010.1
2018/10/2,12:00,1032.6,,823.4,0.9,3.1,205.2,0,0,0,1032.6
2018/10/2,13:00,1035.2,,854.4,0.9,3.1,176.8,0,0,0,1035.2
2018/10/2,14:00,1068.4,,878.2,0.9,3.1,186.2,0,0,0,1068.4
2018/10/2,15:00,1039.9,,898.9,0.9,3.1,136.7,0,0.3,0,1039.9
2018/10/2,16:00,1031,,928.9,0.9,3.1,97.5,0,0.6,0,1031
2018/10/2,17:00,984.2,,950.3,0.9,3.1,29,0,0.9,0,984.2
2018/10/2,18:00,984.9,,979.2,0.9,3.1,0.9,0,0.8,0,984.9
2018/10/2,19:00,992,,987.3,0.9,3.1,0,0,0.7,0,992
2018/10/2,20:00,961.7,,957.2,0.9,2.8,0,0,0.8,0,961.7
2018/10/2,21:00,912.2,,907.7,0.9,2.8,0,0,0.8,0,912.2
2018/10/2,22:00,883.7,,879.1,0.9,2.8,0,0,0.9,0,883.7
2018/10/2,23:00,842.2,,837.6,0.9,2.8,0,0,0.9,0,842.2
2018/10/3,0:00,785.7,,781.1,0.9,2.8,0,0,0.9,0,785.7
2018/10/3,1:00,760.5,,755.8,0.9,2.8,0,0,1,0,760.5
2018/10/3,2:00,751.2,,746.4,0.9,2.8,0,0,1.1,0,751.2
2018/10/3,3:00,759.6,,754.8,0.9,2.8,0,0,1.1,0,759.6
2018/10/3,4:00,756.2,,751.4,0.9,2.8,0,0,1.1,0,756.2
2018/10/3,5:00,772.9,,768.1,0.9,2.8,0,0,1.1,0,772.9
2018/10/3,6:00,792.1,,786.5,0.9,2.8,0.8,0,1.1,0,792.1
2018/10/3,7:00,861.7,,845,0.9,2.8,11.9,0,1.1,0,861.7
2018/10/3,8:00,907.3,,883.4,0.9,3.1,18,0,1.9,0,907.3
2018/10/3,9:00,977.8,,903.9,0.9,3.1,65.9,0,4,0,977.8
2018/10/3,10:00,1014.1,,912.5,0.9,3.1,93.5,0,4.1,0,1014.1
2018/10/3,11:00,1010.3,,937.9,0.9,3.1,64.2,0,4.2,0,1010.3
2018/10/3,12:00,987.9,,937.2,0.9,3.1,42.5,0,4.2,0,987.9
2018/10/3,13:00,1005.7,,958.9,0.9,3.1,38.6,0,4.2,0,1005.7
2018/10/3,14:00,1005.2,,971.7,0.9,3.1,25.3,0,4.2,0,1005.2
2018/10/3,15:00,1002.9,,975.4,0.9,3.1,19.3,0,4.2,0,1002.9
2018/10/3,16:00,996.5,,981.1,0.9,3.1,7.2,0,4.2,0,996.5
2018/10/3,17:00,1002.6,,989.7,0.9,3.1,3.8,0,5.1,0,1002.6
2018/10/3,18:00,1018.8,,1008.7,0.9,3.1,0.8,0,5.3,0,1018.8
2018/10/3,19:00,1009,,999.7,0.9,3.1,0,0,5.3,0,1009
2018/10/3,20:00,988.7,,979.7,0.9,2.8,0,0,5.3,0,988.7
2018/10/3,21:00,946,,937.3,0.9,2.8,0,0,5,0,946
2018/10/3,22:00,883,,874.6,0.9,2.8,0,0,4.7,0,883
2018/10/3,23:00,831.2,,823.1,0.9,2.8,0,0,4.4,0,831.2
2018/10/4,0:00,778.8,,770.1,0.9,2.8,0,0,5,0,778.8
2018/10/4,1:00,744.1,,735.3,0.9,2.8,0,0,5.1,0,744.1
2018/10/4,2:00,736.3,,727.3,0.9,2.8,0,0,5.3,0,736.3
2018/10/4,3:00,740.4,,731.4,0.9,2.8,0,0,5.3,0,740.4
2018/10/4,4:00,738.3,,729.3,0.9,2.8,0,0,5.3,0,738.3
2018/10/4,5:00,750.1,,741.1,0.9,2.8,0,0,5.3,0,750.1
2018/10/4,6:00,783.8,,774,0.9,2.8,0.8,0,5.3,0,783.8
2018/10/4,7:00,872.5,,858.1,0.9,2.8,6.8,0,3.9,0,872.5
2018/10/4,8:00,975.6,,950.2,0.9,3.1,16.2,0,5.2,0,975.6
2018/10/4,9:00,1057,,998.3,0.9,3.1,49.4,0,5.3,0,1057
2018/10/4,10:00,1092.7,,1003.5,0.9,3.1,79.9,0,5.3,0,1092.7
2018/10/4,11:00,1106.6,,1028.9,0.9,3.1,68.4,0,5.3,0,1106.6
2018/10/4,12:00,1042.2,,990.8,0.9,3.1,42.1,0,5.3,0,1042.2
2018/10/4,13:00,1017.4,,959.5,0.9,3.1,53.7,0,0.2,0,1017.4
2018/10/4,14:00,983.3,,934.6,0.9,3.1,44.7,0,0,0,983.3
2018/10/4,15:00,971,,927.4,0.9,3.1,39.6,0,0,0,971
2018/10/4,16:00,936,,919.1,0.9,3.1,12.9,0,0,0,936
2018/10/4,17:00,941.8,,934.1,0.9,3.1,3.7,0,0,0,941.8
2018/10/4,18:00,953.9,,949.2,0.9,3.1,0.7,0,0,0,953.9
2018/10/4,19:00,930,,926,0.9,3.1,0,0,0,0,930
2018/10/4,20:00,886.1,,882.4,0.9,2.8,0,0,0,0,886.1
2018/10/4,21:00,837.7,,834,0.9,2.8,0,0,0,0,837.7
2018/10/4,22:00,788.7,,785,0.9,2.8,0,0,0,0,788.7
2018/10/4,23:00,752.5,,748.8,0.9,2.8,0,0,0,0,752.5
2018/10/5,0:00,706.3,,702.6,0.9,2.8,0,0,0,0,706.3
2018/10/5,1:00,676.3,,672.6,0.9,2.8,0,0,0,0,676.3
2018/10/5,2:00,677.8,,674.1,0.9,2.8,0,0,0,0,677.8
2018/10/5,3:00,687.7,,684,0.9,2.8,0,0,0,0,687.7
2018/10/5,4:00,684.7,,681,0.9,2.8,0,0,0,0,684.7
2018/10/5,5:00,678.1,,674.4,0.9,2.8,0,0,0,0,678.1
2018/10/5,6:00,684.3,,679.9,0.9,2.8,0.7,0,0,0,684.3
2018/10/5,7:00,755.5,,744.8,0.9,2.8,7,0,0,0,755.5
2018/10/5,8:00,865.4,,836.8,0.9,3.1,24.6,0,0,0,865.4
2018/10/5,9:00,950.7,,901.1,0.9,3.1,45.6,0,0,0,950.7
2018/10/5,10:00,971.6,,920.6,0.9,3.1,47,0,0,0,971.6
2018/10/5,11:00,990,,932.9,0.9,3.1,53.1,0,0,0,990
2018/10/5,12:00,1003.2,,931.2,0.9,3.1,68,0,0,0,1003.2
2018/10/5,13:00,1013.7,,947.6,0.9,3.1,61.2,0,0.9,0,1013.7
2018/10/5,14:00,1028,,951.6,0.9,3.1,71.1,0,1.3,0,1028
2018/10/5,15:00,1021.5,,956.9,0.9,3.1,59.2,0,1.4,0,1021.5
2018/10/5,16:00,1011.9,,961.1,0.9,3.1,45.6,0,1.2,0,1011.9
2018/10/5,17:00,980,,965.3,0.9,3.1,9.7,0,1,0,980
2018/10/5,18:00,1012.2,,1006.3,0.9,3.1,0.6,0,1.3,0,1012.2
2018/10/5,19:00,995.5,,989.5,0.9,3.1,0,0,2,0,995.5
2018/10/5,20:00,958.7,,953.5,0.9,2.8,0,0,1.5,0,958.7
2018/10/5,21:00,917.2,,912.4,0.9,2.8,0,0,1.1,0,917.2
2018/10/5,22:00,859.8,,855,0.9,2.8,0,0,1.1,0,859.8
2018/10/5,23:00,814.5,,810.1,0.9,2.8,0,0,0.7,0,814.5
2018/10/6,0:00,757.3,,752.9,0.9,2.8,0,0,0.7,0,757.3
2018/10/6,1:00,720.6,,716.4,0.9,2.8,0,0,0.5,0,720.6
2018/10/6,2:00,716.9,,712.8,0.9,2.8,0,0,0.4,0,716.9
2018/10/6,3:00,720.4,,716.3,0.9,2.8,0,0,0.4,0,720.4
2018/10/6,4:00,714.6,,710.7,0.9,2.8,0,0,0.2,0,714.6
2018/10/6,5:00,711.3,,707.4,0.9,2.8,0,0,0.2,0,711.3
2018/10/6,6:00,711.6,,706.8,0.9,2.8,1,0,0.1,0,711.6
2018/10/6,7:00,781.9,,750.8,0.9,2.8,27.4,0,0,0,781.9
2018/10/6,8:00,902.8,,805.6,0.9,3.1,93.2,0,0,0,902.8
2018/10/6,9:00,953.4,,830.8,0.9,3.1,118.6,0,0,0,953.4
2018/10/6,10:00,1024.2,,818,0.9,3.1,202.2,0,0,0,1024.2
2018/10/6,11:00,1053.3,,825.4,0.9,3.1,223.9,0,0,0,1053.3
2018/10/6,12:00,1057.1,,834.9,0.9,3.1,218.2,0,0,0,1057.1
2018/10/6,13:00,1038,,869.5,0.9,3.1,164.5,0,0,0,1038
2018/10/6,14:00,1019.8,,893.4,0.9,3.1,122.4,0,0,0,1019.8
2018/10/6,15:00,1011.2,,901.8,0.9,3.1,105.4,0,0,0,1011.2
2018/10/6,16:00,991.1,,921.2,0.9,3.1,65.9,0,0,0,991.1
2018/10/6,17:00,970.4,,947.4,0.9,3.1,19,0,0,0,970.4
2018/10/6,18:00,1000,,995.4,0.9,3.1,0.6,0,0,0,1000
2018/10/6,19:00,1002,,998,0.9,3.1,0,0,0,0,1002
2018/10/6,20:00,968.7,,965,0.9,2.8,0,0,0,0,968.7
2018/10/6,21:00,923.6,,919.9,0.9,2.8,0,0,0,0,923.6
2018/10/6,22:00,868.7,,865,0.9,2.8,0,0,0,0,868.7
2018/10/6,23:00,821.6,,817.9,0.9,2.8,0,0,0,0,821.6
2018/10/7,0:00,759.1,,755.4,0.9,2.8,0,0,0,0,759.1
2018/10/7,1:00,725.5,,721.8,0.9,2.8,0,0,0,0,725.5
2018/10/7,2:00,716.9,,713.2,0.9,2.8,0,0,0,0,716.9
2018/10/7,3:00,716.5,,712.7,0.9,2.8,0,0,0.1,0,716.5
2018/10/7,4:00,708.6,,704.8,0.9,2.8,0,0,0.1,0,708.6
2018/10/7,5:00,699.9,,696.1,0.9,2.8,0,0,0.1,0,699.9
2018/10/7,6:00,682.7,,677.8,0.9,2.8,1.1,0,0.1,0,682.7
2018/10/7,7:00,736.8,,700.4,0.9,2.8,32.5,0,0.2,0,736.8
2018/10/7,8:00,836.3,,736.4,0.9,3.1,95.7,0,0.2,0,836.3
2018/10/7,9:00,919.4,,781.6,0.9,3.1,133.6,0,0.2,0,919.4
2018/10/7,10:00,946.7,,800.2,0.9,3.1,142.4,0,0.1,0,946.7
2018/10/7,11:00,924.3,,815.3,0.9,3.1,105,0,0,0,924.3
2018/10/7,12:00,966.1,,794.2,0.9,3.1,167.9,0,0,0,966.1
2018/10/7,13:00,1013.8,,789.1,0.9,3.1,220.7,0,0,0,1013.8
2018/10/7,14:00,1000.7,,804.2,0.9,3.1,192.5,0,0,0,1000.7
2018/10/7,15:00,995.3,,848.2,0.9,3.1,143.1,0,0,0,995.3
2018/10/7,16:00,971.4,,892.7,0.9,3.1,74.7,0,0,0,971.4
2018/10/7,17:00,967.2,,943.4,0.9,3.1,19.8,0,0,0,967.2
2018/10/7,18:00,1005.3,,1000.3,0.9,3.1,0.9,0,0.1,0,1005.3
2018/10/7,19:00,1003.5,,999.4,0.9,3.1,0,0,0.1,0,1003.5
2018/10/7,20:00,974.8,,971,0.9,2.8,0,0,0.1,0,974.8
2018/10/7,21:00,940.8,,936.9,0.9,2.8,0,0,0.2,0,940.8
2018/10/7,22:00,885.4,,881.6,0.9,2.8,0,0,0.1,0,885.4
2018/10/7,23:00,839.9,,836.1,0.9,2.8,0,0,0.1,0,839.9
2018/10/8,0:00,777.8,,774,0.9,2.8,0,0,0.1,0,777.8
2018/10/8,1:00,745.3,,741.4,0.9,2.8,0,0,0.2,0,745.3
2018/10/8,2:00,740.5,,736.4,0.9,2.8,0,0,0.4,0,740.5
2018/10/8,3:00,743.6,,739.5,0.9,2.8,0,0,0.4,0,743.6
2018/10/8,4:00,733.8,,729.6,0.9,2.8,0,0,0.5,0,733.8
2018/10/8,5:00,730.7,,726.6,0.9,2.8,0,0,0.4,0,730.7
2018/10/8,6:00,721.7,,716.4,0.9,2.8,1.3,0,0.3,0,721.7
2018/10/8,7:00,771.1,,732.3,0.9,2.8,34.9,0,0.2,0,771.1
2018/10/8,8:00,869.7,,766.3,0.9,3.1,99.3,0,0.1,0,869.7
2018/10/8,9:00,946.2,,789.9,0.9,3.1,152.2,0,0.1,0,946.2
2018/10/8,10:00,991.3,,793.1,0.9,3.1,194.1,0,0.1,0,991.3
2018/10/8,11:00,1016.8,,799.6,0.9,3.1,213.1,0,0.1,0,1016.8
2018/10/8,12:00,1019.2,,790.7,0.9,3.1,224.5,0,0,0,1019.2
2018/10/8,13:00,1026.6,,800,0.9,3.1,222.6,0,0,0,1026.6
2018/10/8,14:00,1031,,825.9,0.9,3.1,201.1,0,0,0,1031
2018/10/8,15:00,1017.8,,866.8,0.9,3.1,147,0,0,0,1017.8
2018/10/8,16:00,1011.3,,920.8,0.9,3.1,86.5,0,0,0,1011.3
2018/10/8,17:00,993.4,,966.3,0.9,3.1,23.1,0,0,0,993.4
2018/10/8,18:00,1016.8,,1012,0.9,3.1,0.8,0,0,0,1016.8
2018/10/8,19:00,1020.8,,1016.8,0.9,3.1,0,0,0,0,1020.8
2018/10/8,20:00,984.5,,980.8,0.9,2.8,0,0,0,0,984.5
2018/10/8,21:00,936.9,,933.2,0.9,2.8,0,0,0,0,936.9
2018/10/8,22:00,879.7,,875.9,0.9,2.8,0,0,0.1,0,879.7
2018/10/8,23:00,822.5,,818.7,0.9,2.8,0,0,0.1,0,822.5
2018/10/9,0:00,765.4,,761.7,0.9,2.8,0,0,0,0,765.4
2018/10/9,1:00,731.4,,727.7,0.9,2.8,0,0,0,0,731.4
2018/10/9,2:00,733.7,,730,0.9,2.8,0,0,0,0,733.7
2018/10/9,3:00,741.1,,737.4,0.9,2.8,0,0,0,0,741.1
2018/10/9,4:00,738.7,,735,0.9,2.8,0,0,0,0,738.7
2018/10/9,5:00,744,,740.3,0.9,2.8,0,0,0,0,744
2018/10/9,6:00,759.7,,754.9,0.9,2.8,1.1,0,0,0,759.7
2018/10/9,7:00,825.6,,787.9,0.9,2.8,34,0,0,0,825.6
2018/10/9,8:00,922.3,,820.3,0.9,3.1,98,0,0,0,922.3
2018/10/9,9:00,1002.3,,843.7,0.9,3.1,154.6,0,0,0,1002.3
2018/10/9,10:00,1037.9,,838.4,0.9,3.1,195.5,0,0,0,1037.9
2018/10/9,11:00,1056.4,,835.7,0.9,3.1,216.7,0,0,0,1056.4
2018/10/9,12:00,1057.5,,826.9,0.9,3.1,226.6,0,0,0,1057.5
2018/10/9,13:00,1100.3,,872.9,0.9,3.1,223.4,0,0,0,1100.3
2018/10/9,14:00,1100,,905.2,0.9,3.1,190.8,0,0,0,1100
2018/10/9,15:00,1094.1,,942.4,0.9,3.1,147.7,0,0,0,1094.1
2018/10/9,16:00,1081.9,,989,0.9,3.1,88.9,0,0,0,1081.9
2018/10/9,17:00,1032.6,,1008.3,0.9,3.1,20.3,0,0,0,1032.6
2018/10/9,18:00,1047.7,,1043.1,0.9,3.1,0.6,0,0,0,1047.7
2018/10/9,19:00,1043.1,,1039.1,0.9,3.1,0,0,0,0,1043.1
2018/10/9,20:00,1002.9,,999.2,0.9,2.8,0,0,0,0,1002.9
2018/10/9,21:00,947.7,,944,0.9,2.8,0,0,0,0,947.7
2018/10/9,22:00,885.8,,882.1,0.9,2.8,0,0,0,0,885.8
2018/10/9,23:00,822,,818.2,0.9,2.8,0,0,0.1,0,822
2018/10/10,0:00,760.6,,756.6,0.9,2.8,0,0,0.3,0,760.6
2018/10/10,1:00,723.6,,719.7,0.9,2.8,0,0,0.2,0,723.6
2018/10/10,2:00,718.5,,714.7,0.9,2.8,0,0,0.1,0,718.5
2018/10/10,3:00,724.1,,720.4,0.9,2.8,0,0,0,0,724.1
2018/10/10,4:00,722.3,,718.5,0.9,2.8,0,0,0.1,0,722.3
2018/10/10,5:00,730.2,,726.3,0.9,2.8,0,0,0.2,0,730.2
2018/10/10,6:00,751.6,,746.5,0.9,2.8,1.1,0,0.3,0,751.6
2018/10/10,7:00,821.2,,784.1,0.9,2.8,33.1,0,0.3,0,821.2
2018/10/10,8:00,939.3,,839.5,0.9,3.1,95.5,0,0.3,0,939.3
2018/10/10,9:00,1031.7,,885.8,0.9,3.1,141.5,0,0.4,0,1031.7
2018/10/10,10:00,1050.1,,870.3,0.9,3.1,175.4,0,0.4,0,1050.1
2018/10/10,11:00,1076.2,,877.5,0.9,3.1,194.2,0,0.5,0,1076.2
2018/10/10,12:00,1084.8,,865.1,0.9,3.1,215.3,0,0.4,0,1084.8
2018/10/10,13:00,1107.6,,917,0.9,3.1,186.1,0,0.5,0,1107.6
2018/10/10,14:00,1102,,958.2,0.9,3.1,138.7,0,1.1,0,1102
2018/10/10,15:00,1083.6,,981.2,0.9,3.1,97.2,0,1.2,0,1083.6
2018/10/10,16:00,1072.4,,1011.3,0.9,3.1,55.5,0,1.6,0,1072.4
2018/10/10,17:00,1046.8,,1024.3,0.9,3.1,16.8,0,1.7,0,1046.8
2018/10/10,18:00,1052.8,,1046.5,0.9,3.1,0.7,0,1.6,0,1052.8
2018/10/10,19:00,1036.1,,1030.4,0.9,3.1,0,0,1.7,0,1036.1
2018/10/10,20:00,1001.7,,996.8,0.9,2.8,0,0,1.2,0,1001.7
2018/10/10,21:00,945.7,,941.2,0.9,2.8,0,0,0.8,0,945.7
2018/10/10,22:00,894,,889.7,0.9,2.8,0,0,0.6,0,894
2018/10/10,23:00,834.4,,830.1,0.9,2.8,0,0,0.6,0,834.4
2018/10/11,0:00,771.8,,767.7,0.9,2.8,0,0,0.4,0,771.8
2018/10/11,1:00,733.6,,729.5,0.9,2.8,0,0,0.4,0,733.6
2018/10/11,2:00,732.4,,728.1,0.9,2.8,0,0,0.6,0,732.4
2018/10/11,3:00,738,,733.4,0.9,2.8,0,0,0.9,0,738
2018/10/11,4:00,737.7,,733.2,0.9,2.8,0,0,0.8,0,737.7
2018/10/11,5:00,749.8,,744.9,0.9,2.8,0,0,1.2,0,749.8
2018/10/11,6:00,778.5,,772,0.9,2.8,0.9,0,1.9,0,778.5
2018/10/11,7:00,859.5,,831.8,0.9,2.8,22.6,0,1.4,0,859.5
2018/10/11,8:00,953.7,,911.4,0.9,3.1,37.1,0,1.2,0,953.7
2018/10/11,9:00,1017,,925.7,0.9,3.1,83.6,0,3.7,0,1017
2018/10/11,10:00,1063.2,,971.5,0.9,3.1,82.9,0,4.8,0,1063.2
2018/10/11,11:00,1035.4,,977.3,0.9,3.1,48.8,0,5.3,0,1035.4
2018/10/11,12:00,985.5,,941.3,0.9,3.1,34.6,0,5.6,0,985.5
2018/10/11,13:00,983.6,,942.8,0.9,3.1,31.2,0,5.6,0,983.6
2018/10/11,14:00,984.8,,947.2,0.9,3.1,28,0,5.6,0,984.8
2018/10/11,15:00,971.4,,928.8,0.9,3.1,33,0,5.6,0,971.4
2018/10/11,16:00,961.9,,933,0.9,3.1,19.3,0,5.6,0,961.9
2018/10/11,17:00,958.6,,943.6,0.9,3.1,5.3,0,5.7,0,958.6
2018/10/11,18:00,972.8,,962.6,0.9,3.1,0.5,0,5.7,0,972.8
2018/10/11,19:00,951.3,,941.7,0.9,3.1,0,0,5.6,0,951.3
2018/10/11,20:00,916.6,,907.4,0.9,2.8,0,0,5.5,0,916.6
2018/10/11,21:00,868.7,,860,0.9,2.8,0,0,5,0,868.7
2018/10/11,22:00,812.6,,805.6,0.9,2.8,0,0,3.3,0,812.6
2018/10/11,23:00,759.8,,752,0.9,2.8,0,0,4.1,0,759.8
2018/10/12,0:00,704.2,,696.7,0.9,2.8,0,0,3.8,0,704.2
2018/10/12,1:00,677.5,,671,0.9,2.8,0,0,2.8,0,677.5
2018/10/12,2:00,678.9,,672.9,0.9,2.8,0,0,2.3,0,678.9
2018/10/12,3:00,692.2,,684.5,0.9,2.8,0,0,4,0,692.2
2018/10/12,4:00,692.5,,684.7,0.9,2.8,0,0,4.1,0,692.5
2018/10/12,5:00,702.6,,695.1,0.9,2.8,0,0,3.8,0,702.6
2018/10/12,6:00,720.4,,711.8,0.9,2.8,0.8,0,4.1,0,720.4
2018/10/12,7:00,784,,770.3,0.9,2.8,6.5,0,3.5,0,784
2018/10/12,8:00,862.6,,847.3,0.9,3.1,9.4,0,1.9,0,862.6
2018/10/12,9:00,903.4,,887,0.9,3.1,11.4,0,1,0,903.4
2018/10/12,10:00,909.6,,890.1,0.9,3.1,14.4,0,1.1,0,909.6
2018/10/12,11:00,898.3,,868.3,0.9,3.1,24.4,0,1.6,0,898.3
2018/10/12,12:00,878,,821.2,0.9,3.1,50,0,2.8,0,878
2018/10/12,13:00,904.2,,856,0.9,3.1,42.4,0,1.8,0,904.2
2018/10/12,14:00,912.2,,871.9,0.9,3.1,34.3,0,2,0,912.2
2018/10/12,15:00,891.2,,874.7,0.9,3.1,10.4,0,2.1,0,891.2
2018/10/12,16:00,885.3,,863.5,0.9,3.1,14.7,0,3.1,0,885.3
2018/10/12,17:00,891.1,,880.6,0.9,3.1,4,0,2.5,0,891.1
2018/10/12,18:00,916.6,,909.5,0.9,3.1,0.4,0,2.7,0,916.6
2018/10/12,19:00,897.7,,892.1,0.9,3.1,0,0,1.6,0,897.7
2018/10/12,20:00,867.7,,862.8,0.9,2.8,0,0,1.2,0,867.7
2018/10/12,21:00,825.2,,820.7,0.9,2.8,0,0,0.8,0,825.2
2018/10/12,22:00,782.3,,777.7,0.9,2.8,0,0,0.9,0,782.3
2018/10/12,23:00,738.1,,733.5,0.9,2.8,0,0,0.9,0,738.1
2018/10/13,0:00,688.5,,683.9,0.9,2.8,0,0,0.9,0,688.5
2018/10/13,1:00,660.2,,655.4,0.9,2.8,0,0,1.1,0,660.2
2018/10/13,2:00,667.8,,662.9,0.9,2.8,0,0,1.2,0,667.8
2018/10/13,3:00,684.1,,679.5,0.9,2.8,0,0,0.9,0,684.1
2018/10/13,4:00,681.9,,677.3,0.9,2.8,0,0,0.9,0,681.9
2018/10/13,5:00,673.6,,668.9,0.9,2.8,0,0,1,0,673.6
2018/10/13,6:00,667.8,,661.9,0.9,2.8,0.8,0,1.4,0,667.8
2018/10/13,7:00,724.4,,710.8,0.9,2.8,7.9,0,2,0,724.4
2018/10/13,8:00,807,,750.2,0.9,3.1,50.8,0,2,0,807
2018/10/13,9:00,852,,757.5,0.9,3.1,88.6,0,1.9,0,852
2018/10/13,10:00,880.4,,779.6,0.9,3.1,94.8,0,2,0,880.4
2018/10/13,11:00,900.9,,784.8,0.9,3.1,110.6,0,1.5,0,900.9
2018/10/13,12:00,898.4,,785.1,0.9,3.1,107.5,0,1.8,0,898.4
2018/10/13,13:00,906.5,,786.9,0.9,3.1,113.9,0,1.7,0,906.5
2018/10/13,14:00,894.1,,811.4,0.9,3.1,76.9,0,1.8,0,894.1
2018/10/13,15:00,891,,787.7,0.9,3.1,96.9,0,2.4,0,891
2018/10/13,16:00,901,,825.7,0.9,3.1,68.5,0,2.8,0,901
2018/10/13,17:00,894.2,,873,0.9,3.1,15.3,0,1.9,0,894.2
2018/10/13,18:00,936.8,,930.6,0.9,3.1,0.2,0,2,0,936.8
2018/10/13,19:00,927.4,,921.3,0.9,3.1,0,0,2.1,0,927.4
2018/10/13,20:00,906.7,,901,0.9,2.8,0,0,2,0,906.7
2018/10/13,21:00,864.2,,858.5,0.9,2.8,0,0,2,0,864.2
2018/10/13,22:00,818.3,,813.2,0.9,2.8,0,0,1.4,0,818.3
2018/10/13,23:00,775.5,,770.9,0.9,2.8,0,0,0.9,0,775.5
2018/10/14,0:00,710.2,,705.9,0.9,2.8,0,0,0.6,0,710.2
2018/10/14,1:00,673.9,,669.8,0.9,2.8,0,0,0.4,0,673.9
2018/10/14,2:00,675.5,,671.3,0.9,2.8,0,0,0.5,0,675.5
2018/10/14,3:00,687.4,,683.1,0.9,2.8,0,0,0.6,0,687.4
2018/10/14,4:00,699.5,,695.3,0.9,2.8,0,0,0.5,0,699.5
2018/10/14,5:00,699.8,,695.5,0.9,2.8,0,0,0.6,0,699.8
2018/10/14,6:00,688.3,,683.3,0.9,2.8,0.7,0,0.6,0,688.3
2018/10/14,7:00,711.1,,695.7,0.9,2.8,10.8,0,0.9,0,711.1
2018/10/14,8:00,769.9,,738.1,0.9,3.1,26.9,0,0.9,0,769.9
2018/10/14,9:00,816.8,,763.3,0.9,3.1,48.7,0,0.8,0,816.8
2018/10/14,10:00,873.9,,740.2,0.9,3.1,128.9,0,0.8,0,873.9
2018/10/14,11:00,868.5,,744.8,0.9,3.1,118.8,0,0.9,0,868.5
2018/10/14,12:00,873.2,,755.2,0.9,3.1,113,0,1,0,873.2
2018/10/14,13:00,895.3,,749,0.9,3.1,140.9,0,1.4,0,895.3
2018/10/14,14:00,911,,779.3,0.9,3.1,126.2,0,1.5,0,911
2018/10/14,15:00,885.9,,809.2,0.9,3.1,71.5,0,1.2,0,885.9
2018/10/14,16:00,890.6,,829.3,0.9,3.1,56.4,0,0.9,0,890.6
2018/10/14,17:00,915.4,,896.9,0.9,3.1,13.7,0,0.8,0,915.4
2018/10/14,18:00,970,,965.2,0.9,3.1,0.2,0,0.6,0,970
2018/10/14,19:00,970.2,,965.4,0.9,3.1,0,0,0.8,0,970.2
2018/10/14,20:00,938,,933.7,0.9,2.8,0,0,0.6,0,938
2018/10/14,21:00,902.8,,898.8,0.9,2.8,0,0,0.3,0,902.8
2018/10/14,22:00,855.7,,851.7,0.9,2.8,0,0,0.3,0,855.7
2018/10/14,23:00,808.2,,804,0.9,2.8,0,0,0.5,0,808.2
2018/10/15,0:00,752.7,,748.3,0.9,2.8,0,0,0.7,0,752.7
