需給実績公表,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります。,,,,,,,,,,,（単位：MWh）
,,,,,,,,,,,
DATE,TIME,"エリアの
需要実績",,エリアの供給実績,,,,,,,
2017/7/18,10:00,1410.9,,1232.3,1,2.9,174.7,0,0,0,1410.9
2017/7/18,11:00,1430.9,,1231.6,1,2.9,195.3,0,0.1,0,1430.9
2017/7/18,12:00,1418.9,,1208.4,1,2.9,206.5,0,0.1,0,1418.9
2017/7/18,13:00,1420.6,,1221,1,2.9,195.5,0,0.2,0,1420.6
2017/7/18,14:00,1434,,1242.9,1,2.9,187,0,0.2,0,1434
2017/7/18,15:00,1453.7,,1285.1,1,2.9,164.6,0,0.1,0,1453.7
2017/7/18,16:00,1443,,1323.7,1,2.9,115.4,0,0,0,1443
2017/7/18,17:00,1414.4,,1349.4,1,2.9,60.9,0,0.2,0,1414.4
2017/7/18,18:00,1394.9,,1374.7,1,2.9,16.1,0,0.2,0,1394.9
2017/7/18,19:00,1410.6,,1406,1,2.9,0.7,0,0,0,1410.6
2017/7/18,20:00,1401.2,,1397.3,1,2.9,0,0,0,0,1401.2
2017/7/18,21:00,1337.6,,1333.7,1,2.9,0,0,0,0,1337.6
2017/7/18,22:00,1268.6,,1264.7,1,2.9,0,0,0,0,1268.6
2017/7/18,23:00,1183.7,,1179.8,1,2.9,0,0,0,0,1183.7
2017/7/19,0:00,1084.2,,1080.3,1,2.9,0,0,0,0,1084.2
2017/7/19,1:00,1015.1,,1011.1,1,2.9,0,0,0.1,0,1015.1
2017/7/19,2:00,990,,986,1,2.9,0,0,0.1,0,990
2017/7/19,3:00,979.2,,975,1,2.9,0,0,0.3,0,979.2
2017/7/19,4:00,963.6,,959.4,1,2.9,0,0,0.3,0,963.6
2017/7/19,5:00,980.1,,976,1,2.9,0,0,0.2,0,980.1
2017/7/19,6:00,1017.1,,1005.1,1,2.9,8,0,0.1,0,1017.1
2017/7/19,7:00,1131.1,,1082.2,1,2.9,44.7,0,0.3,0,1131.1
2017/7/19,8:00,1277.5,,1179.4,1,2.9,93.9,0,0.3,0,1277.5
2017/7/19,9:00,1374.4,,1234.6,1,2.9,135.7,0,0.2,0,1374.4
2017/7/19,10:00,1418.1,,1239.4,1,2.9,174.6,0,0.2,0,1418.1
2017/7/19,11:00,1428.2,,1226.1,1,2.9,197.9,0,0.3,0,1428.2
2017/7/19,12:00,1408.8,,1195.7,1,2.9,209.1,0,0.1,0,1408.8
2017/7/19,13:00,1430.5,,1216.5,1,2.9,210,0,0.1,0,1430.5
2017/7/19,14:00,1442.4,,1243.1,1,2.9,195.3,0,0.1,0,1442.4
2017/7/19,15:00,1450,,1278.9,1,2.9,167,0,0.2,0,1450
2017/7/19,16:00,1461.2,,1331.5,1,2.9,125.6,0,0.2,0,1461.2
2017/7/19,17:00,1443.1,,1364.3,1,2.9,74.8,0,0.1,0,1443.1
2017/7/19,18:00,1414.1,,1387.8,1,2.9,22.3,0,0.1,0,1414.1
2017/7/19,19:00,1419,,1414.2,1,2.9,0.7,0,0.2,0,1419
2017/7/19,20:00,1412.3,,1408.3,1,2.9,0,0,0.1,0,1412.3
2017/7/19,21:00,1350.9,,1346.8,1,2.9,0,0,0.2,0,1350.9
2017/7/19,22:00,1266.2,,1262,1,2.9,0,0,0.3,0,1266.2
2017/7/19,23:00,1170.9,,1166.7,1,2.9,0,0,0.3,0,1170.9
2017/7/20,0:00,1066.1,,1061.7,1,2.9,0,0,0.5,0,1066.1
2017/7/20,1:00,1004.1,,999.8,1,2.9,0,0,0.4,0,1004.1
2017/7/20,2:00,982.6,,978.3,1,2.9,0,0,0.4,0,982.6
2017/7/20,3:00,962.3,,958,1,2.9,0,0,0.4,0,962.3
2017/7/20,4:00,946.5,,942.3,1,2.9,0,0,0.3,0,946.5
2017/7/20,5:00,955.9,,951.8,1,2.9,0,0,0.2,0,955.9
2017/7/20,6:00,990.2,,978.5,1,2.9,7.7,0,0.1,0,990.2
2017/7/20,7:00,1127.7,,1072.9,1,2.9,50.9,0,0,0,1127.7
2017/7/20,8:00,1297.5,,1193.1,1,2.9,100.5,0,0,0,1297.5
2017/7/20,9:00,1398,,1253.9,1,2.9,140.2,0,0,0,1398
2017/7/20,10:00,1429.2,,1251.5,1,2.9,173.7,0,0.1,0,1429.2
2017/7/20,11:00,1445.4,,1245.7,1,2.9,195.7,0,0.1,0,1445.4
2017/7/20,12:00,1437.7,,1230.3,1,2.9,203.2,0,0.3,0,1437.7
2017/7/20,13:00,1461.3,,1261,1,2.9,195.9,0,0.5,0,1461.3
2017/7/20,14:00,1464.9,,1296.8,1,2.9,163.7,0,0.5,0,1464.9
2017/7/20,15:00,1469.5,,1324.4,1,2.9,140.7,0,0.5,0,1469.5
2017/7/20,16:00,1483.5,,1363.7,1,2.9,115.5,0,0.4,0,1483.5
2017/7/20,17:00,1459.7,,1380.4,1,2.9,75.1,0,0.3,0,1459.7
2017/7/20,18:00,1433.4,,1406,1,2.9,23.3,0,0.2,0,1433.4
2017/7/20,19:00,1439.1,,1434.4,1,2.9,0.7,0,0.1,0,1439.1
2017/7/20,20:00,1433,,1429.1,1,2.9,0,0,0,0,1433
2017/7/20,21:00,1375.7,,1371.8,1,2.9,0,0,0,0,1375.7
2017/7/20,22:00,1290,,1286.1,1,2.9,0,0,0,0,1290
2017/7/20,23:00,1194,,1190.1,1,2.9,0,0,0,0,1194
2017/7/21,0:00,1087.3,,1083.4,1,2.9,0,0,0,0,1087.3
2017/7/21,1:00,1013.6,,1009.7,1,2.9,0,0,0,0,1013.6
2017/7/21,2:00,992.6,,988.7,1,2.9,0,0,0,0,992.6
2017/7/21,3:00,976.8,,972.9,1,2.9,0,0,0,0,976.8
2017/7/21,4:00,961.8,,957.9,1,2.9,0,0,0,0,961.8
2017/7/21,5:00,967.3,,963.4,1,2.9,0,0,0,0,967.3
2017/7/21,6:00,998.2,,986.7,1,2.9,7.6,0,0,0,998.2
2017/7/21,7:00,1126.9,,1072.1,1,2.9,50.9,0,0,0,1126.9
2017/7/21,8:00,1282.7,,1179,1,2.9,99.8,0,0,0,1282.7
2017/7/21,9:00,1391.3,,1246.3,1,2.9,141.1,0,0,0,1391.3
2017/7/21,10:00,1440.6,,1278.6,1,2.9,158.1,0,0,0,1440.6
2017/7/21,11:00,1437.2,,1250.4,1,2.9,182.9,0,0,0,1437.2
2017/7/21,12:00,1425.5,,1243.8,1,2.9,177.8,0,0,0,1425.5
2017/7/21,13:00,1441.2,,1271.3,1,2.9,166,0,0,0,1441.2
2017/7/21,14:00,1468.9,,1305.4,1,2.9,159.6,0,0,0,1468.9
2017/7/21,15:00,1430.8,,1315.6,1,2.9,111.3,0,0,0,1430.8
2017/7/21,16:00,1453.4,,1349.1,1,2.9,100.4,0,0,0,1453.4
2017/7/21,17:00,1428.3,,1364.6,1,2.9,59.8,0,0,0,1428.3
2017/7/21,18:00,1389.5,,1370.8,1,2.9,14.8,0,0,0,1389.5
2017/7/21,19:00,1402.5,,1397.9,1,2.9,0.7,0,0,0,1402.5
2017/7/21,20:00,1395.7,,1391.8,1,2.9,0,0,0,0,1395.7
2017/7/21,21:00,1335.4,,1331.5,1,2.9,0,0,0,0,1335.4
2017/7/21,22:00,1260,,1256.1,1,2.9,0,0,0,0,1260
2017/7/21,23:00,1168.7,,1164.8,1,2.9,0,0,0,0,1168.7
2017/7/22,0:00,1068.9,,1065,1,2.9,0,0,0,0,1068.9
2017/7/22,1:00,1005.3,,1001.4,1,2.9,0,0,0,0,1005.3
2017/7/22,2:00,980.3,,976.4,1,2.9,0,0,0,0,980.3
2017/7/22,3:00,961.6,,957.7,1,2.9,0,0,0,0,961.6
2017/7/22,4:00,939,,935.1,1,2.9,0,0,0,0,939
2017/7/22,5:00,938.5,,934.6,1,2.9,0,0,0,0,938.5
2017/7/22,6:00,942.3,,931,1,2.9,7.4,0,0,0,942.3
2017/7/22,7:00,1049.1,,993.7,1,2.9,51.5,0,0,0,1049.1
2017/7/22,8:00,1174.9,,1070.1,1,2.9,100.9,0,0,0,1174.9
2017/7/22,9:00,1265.4,,1125.1,1,2.9,136.4,0,0,0,1265.4
2017/7/22,10:00,1295.9,,1138.8,1,2.9,153.2,0,0,0,1295.9
2017/7/22,11:00,1325.5,,1151.5,1,2.9,170.1,0,0,0,1325.5
2017/7/22,12:00,1308.6,,1147,1,2.9,157.6,0,0.1,0,1308.6
2017/7/22,13:00,1306.2,,1160.2,1,2.9,141.7,0,0.4,0,1306.2
2017/7/22,14:00,1302.2,,1171.6,1,2.9,126.2,0,0.5,0,1302.2
2017/7/22,15:00,1296.1,,1175.8,1,2.9,116,0,0.4,0,1296.1
2017/7/22,16:00,1326.3,,1220.4,1,2.9,101.7,0,0.3,0,1326.3
2017/7/22,17:00,1329.7,,1265.3,1,2.9,60.2,0,0.3,0,1329.7
2017/7/22,18:00,1323.2,,1298.1,1,2.9,21,0,0.2,0,1323.2
2017/7/22,19:00,1332.8,,1327.9,1,2.9,0.7,0,0.3,0,1332.8
2017/7/22,20:00,1330.5,,1326.3,1,2.9,0,0,0.3,0,1330.5
2017/7/22,21:00,1290.8,,1286.6,1,2.9,0,0,0.3,0,1290.8
2017/7/22,22:00,1239.1,,1235.1,1,2.9,0,0,0.1,0,1239.1
2017/7/22,23:00,1175,,1170.9,1,2.9,0,0,0.2,0,1175
2017/7/23,0:00,1082.7,,1078.7,1,2.9,0,0,0.1,0,1082.7
2017/7/23,1:00,1017.4,,1013.5,1,2.9,0,0,0,0,1017.4
2017/7/23,2:00,995.9,,992,1,2.9,0,0,0,0,995.9
2017/7/23,3:00,954.8,,950.9,1,2.9,0,0,0,0,954.8
2017/7/23,4:00,947.5,,943.6,1,2.9,0,0,0,0,947.5
2017/7/23,5:00,940.5,,936.5,1,2.9,0,0,0.1,0,940.5
2017/7/23,6:00,926.1,,916,1,2.9,6.1,0,0.1,0,926.1
2017/7/23,7:00,1004.9,,953.9,1,2.9,47.1,0,0,0,1004.9
2017/7/23,8:00,1111.1,,1012.1,1,2.9,95,0,0.1,0,1111.1
2017/7/23,9:00,1174.9,,1039.6,1,2.9,131.1,0,0.3,0,1174.9
2017/7/23,10:00,1212.5,,1043.6,1,2.9,164.2,0,0.8,0,1212.5
2017/7/23,11:00,1230.6,,1032.8,1,2.9,192.9,0,1,0,1230.6
2017/7/23,12:00,1246.4,,1035.8,1,2.9,205.5,0,1.2,0,1246.4
2017/7/23,13:00,1252.1,,1040.9,1,2.9,205.7,0,1.6,0,1252.1
2017/7/23,14:00,1254,,1054.9,1,2.9,193,0,2.2,0,1254
2017/7/23,15:00,1266.9,,1097.8,1,2.9,162.9,0,2.3,0,1266.9
2017/7/23,16:00,1281.9,,1155,1,2.9,121.6,0,1.4,0,1281.9
2017/7/23,17:00,1300.8,,1229,1,2.9,67,0,0.9,0,1300.8
2017/7/23,18:00,1314.9,,1292.3,1,2.9,18.1,0,0.6,0,1314.9
2017/7/23,19:00,1342.5,,1337.5,1,2.9,0.6,0,0.5,0,1342.5
2017/7/23,20:00,1349.7,,1345.5,1,2.9,0,0,0.3,0,1349.7
2017/7/23,21:00,1305.6,,1301.3,1,2.9,0,0,0.4,0,1305.6
2017/7/23,22:00,1233,,1228.7,1,2.9,0,0,0.4,0,1233
2017/7/23,23:00,1143.9,,1139.5,1,2.9,0,0,0.5,0,1143.9
2017/7/24,0:00,1048.4,,1044.2,1,2.9,0,0,0.3,0,1048.4
2017/7/24,1:00,992.2,,988,1,2.9,0,0,0.3,0,992.2
2017/7/24,2:00,973.4,,969,1,2.9,0,0,0.5,0,973.4
2017/7/24,3:00,966.2,,961.8,1,2.9,0,0,0.5,0,966.2
2017/7/24,4:00,953.1,,948.7,1,2.9,0,0,0.5,0,953.1
2017/7/24,5:00,966.9,,962.4,1,2.9,0,0,0.6,0,966.9
2017/7/24,6:00,995.1,,983.7,1,2.9,6.9,0,0.6,0,995.1
2017/7/24,7:00,1131.2,,1083.2,1,2.9,43.6,0,0.5,0,1131.2
2017/7/24,8:00,1279.3,,1181.1,1,2.9,93.4,0,0.9,0,1279.3
2017/7/24,9:00,1373.7,,1245.9,1,2.9,122.8,0,1.1,0,1373.7
2017/7/24,10:00,1408.8,,1246.5,1,2.9,157.4,0,1,0,1408.8
2017/7/24,11:00,1427.1,,1245.4,1,2.9,176.9,0,0.9,0,1427.1
2017/7/24,12:00,1419.6,,1218.1,1,2.9,196.3,0,1.3,0,1419.6
2017/7/24,13:00,1426.2,,1228,1,2.9,192.6,0,1.7,0,1426.2
2017/7/24,14:00,1450.4,,1264.9,1,2.9,179.2,0,2.4,0,1450.4
2017/7/24,15:00,1454.1,,1309.6,1,2.9,139.2,0,1.4,0,1454.1
2017/7/24,16:00,1433.8,,1362.3,1,2.9,66.1,0,1.5,0,1433.8
2017/7/24,17:00,1398.5,,1360.5,1,2.9,33.3,0,0.8,0,1398.5
2017/7/24,18:00,1373.3,,1363.3,1,2.9,5.6,0,0.5,0,1373.3
2017/7/24,19:00,1388,,1383.3,1,2.9,0.6,0,0.2,0,1388
2017/7/24,20:00,1345.8,,1341.9,1,2.9,0,0,0,0,1345.8
2017/7/24,21:00,1290.3,,1286.4,1,2.9,0,0,0,0,1290.3
2017/7/24,22:00,1225.8,,1221.9,1,2.9,0,0,0,0,1225.8
2017/7/24,23:00,1150.7,,1146.8,1,2.9,0,0,0,0,1150.7
2017/7/25,0:00,1057.7,,1053.7,1,2.9,0,0,0.1,0,1057.7
2017/7/25,1:00,997.6,,993.6,1,2.9,0,0,0.1,0,997.6
2017/7/25,2:00,985.2,,981.2,1,2.9,0,0,0.1,0,985.2
2017/7/25,3:00,972.5,,968.4,1,2.9,0,0,0.2,0,972.5
2017/7/25,4:00,967,,962.9,1,2.9,0,0,0.2,0,967
2017/7/25,5:00,977.8,,973.3,1,2.9,0,0,0.6,0,977.8
2017/7/25,6:00,979.3,,969.6,1,2.9,5.6,0,0.2,0,979.3
2017/7/25,7:00,1067,,1040.4,1,2.9,22.7,0,0,0,1067
2017/7/25,8:00,1196.8,,1138.7,1,2.9,54,0,0.2,0,1196.8
2017/7/25,9:00,1322,,1197.4,1,2.9,119.8,0,0.9,0,1322
2017/7/25,10:00,1361.8,,1232,1,2.9,125,0,0.9,0,1361.8
2017/7/25,11:00,1376.2,,1244.2,1,2.9,127.5,0,0.6,0,1376.2
2017/7/25,12:00,1333.7,,1206,1,2.9,123.3,0,0.5,0,1333.7
2017/7/25,13:00,1300.9,,1205.8,1,2.9,90.8,0,0.4,0,1300.9
2017/7/25,14:00,1326.1,,1238.6,1,2.9,83.6,0,0,0,1326.1
2017/7/25,15:00,1335.3,,1242.4,1,2.9,89,0,0,0,1335.3
2017/7/25,16:00,1345.7,,1252,1,2.9,89.6,0,0.2,0,1345.7
2017/7/25,17:00,1337.2,,1262.1,1,2.9,71.1,0,0.1,0,1337.2
2017/7/25,18:00,1308.4,,1285.8,1,2.9,18.7,0,0,0,1308.4
2017/7/25,19:00,1320.5,,1315.7,1,2.9,0.9,0,0,0,1320.5
2017/7/25,20:00,1306.6,,1302.7,1,2.9,0,0,0,0,1306.6
2017/7/25,21:00,1251.3,,1247.4,1,2.9,0,0,0,0,1251.3
2017/7/25,22:00,1171.4,,1167.5,1,2.9,0,0,0,0,1171.4
2017/7/25,23:00,1084.1,,1080.2,1,2.9,0,0,0,0,1084.1
2017/7/26,0:00,989.3,,985.4,1,2.9,0,0,0,0,989.3
2017/7/26,1:00,930.6,,926.7,1,2.9,0,0,0,0,930.6
2017/7/26,2:00,915.2,,911.3,1,2.9,0,0,0,0,915.2
2017/7/26,3:00,905.6,,901.7,1,2.9,0,0,0,0,905.6
2017/7/26,4:00,895.7,,891.8,1,2.9,0,0,0,0,895.7
2017/7/26,5:00,905.4,,901.5,1,2.9,0,0,0,0,905.4
2017/7/26,6:00,931.9,,921.3,1,2.9,6.7,0,0,0,931.9
2017/7/26,7:00,1061.4,,1008.2,1,2.9,49.3,0,0,0,1061.4
2017/7/26,8:00,1215.8,,1114.9,1,2.9,97,0,0,0,1215.8
2017/7/26,9:00,1308.7,,1186.9,1,2.9,117.9,0,0,0,1308.7
2017/7/26,10:00,1357,,1199.8,1,2.9,153.3,0,0,0,1357
2017/7/26,11:00,1360.6,,1213.7,1,2.9,143,0,0,0,1360.6
2017/7/26,12:00,1297.2,,1188.4,1,2.9,104.8,0,0.1,0,1297.2
2017/7/26,13:00,1347.5,,1188.8,1,2.9,154.8,0,0,0,1347.5
2017/7/26,14:00,1395.3,,1221.3,1,2.9,170.1,0,0,0,1395.3
2017/7/26,15:00,1401.2,,1258.4,1,2.9,138.9,0,0,0,1401.2
2017/7/26,16:00,1390.5,,1297.4,1,2.9,89.2,0,0,0,1390.5
2017/7/26,17:00,1354.3,,1294.7,1,2.9,55.7,0,0,0,1354.3
2017/7/26,18:00,1330.3,,1311,1,2.9,15.4,0,0,0,1330.3
2017/7/26,19:00,1344.4,,1339.6,1,2.9,0.9,0,0,0,1344.4
2017/7/26,20:00,1337.9,,1334,1,2.9,0,0,0,0,1337.9
2017/7/26,21:00,1281.1,,1277.2,1,2.9,0,0,0,0,1281.1
2017/7/26,22:00,1200.2,,1196.3,1,2.9,0,0,0,0,1200.2
2017/7/26,23:00,1110.8,,1106.9,1,2.9,0,0,0,0,1110.8
2017/7/27,0:00,1018.6,,1014.7,1,2.9,0,0,0,0,1018.6
2017/7/27,1:00,957.2,,953.3,1,2.9,0,0,0,0,957.2
2017/7/27,2:00,941.5,,937.6,1,2.9,0,0,0,0,941.5
2017/7/27,3:00,927.7,,923.8,1,2.9,0,0,0,0,927.7
2017/7/27,4:00,914.6,,910.7,1,2.9,0,0,0,0,914.6
2017/7/27,5:00,922.6,,918.7,1,2.9,0,0,0,0,922.6
2017/7/27,6:00,951.8,,941.5,1,2.9,6.4,0,0,0,951.8
2017/7/27,7:00,1084.5,,1031.6,1,2.9,49,0,0,0,1084.5
2017/7/27,8:00,1243.5,,1145.3,1,2.9,94.3,0,0,0,1243.5
2017/7/27,9:00,1352,,1217.2,1,2.9,130.9,0,0,0,1352
2017/7/27,10:00,1383.2,,1224.3,1,2.9,155,0,0,0,1383.2
2017/7/27,11:00,1402.6,,1219.5,1,2.9,179,0,0.2,0,1402.6
2017/7/27,12:00,1389.6,,1206.2,1,2.9,179.4,0,0.1,0,1389.6
2017/7/27,13:00,1416.5,,1225.8,1,2.9,186.6,0,0.2,0,1416.5
2017/7/27,14:00,1431.5,,1237.2,1,2.9,190.2,0,0.2,0,1431.5
2017/7/27,15:00,1435.2,,1270.4,1,2.9,160.2,0,0.7,0,1435.2
2017/7/27,16:00,1443.9,,1321.2,1,2.9,118.1,0,0.7,0,1443.9
2017/7/27,17:00,1420.7,,1345.6,1,2.9,70.7,0,0.5,0,1420.7
2017/7/27,18:00,1393.1,,1368.7,1,2.9,20,0,0.5,0,1393.1
2017/7/27,19:00,1403.1,,1398,1,2.9,0.8,0,0.4,0,1403.1
2017/7/27,20:00,1397.9,,1393.5,1,2.9,0,0,0.5,0,1397.9
2017/7/27,21:00,1337,,1332.6,1,2.9,0,0,0.5,0,1337
2017/7/27,22:00,1255.3,,1250.8,1,2.9,0,0,0.6,0,1255.3
2017/7/27,23:00,1164,,1159.2,1,2.9,0,0,0.9,0,1164
2017/7/28,0:00,1063.5,,1059,1,2.9,0,0,0.6,0,1063.5
2017/7/28,1:00,998.7,,994.5,1,2.9,0,0,0.3,0,998.7
2017/7/28,2:00,976.1,,971.8,1,2.9,0,0,0.4,0,976.1
2017/7/28,3:00,959.4,,954.9,1,2.9,0,0,0.6,0,959.4
2017/7/28,4:00,950.7,,946,1,2.9,0,0,0.8,0,950.7
2017/7/28,5:00,959,,954.1,1,2.9,0,0,1,0,959
2017/7/28,6:00,985.5,,974.4,1,2.9,6,0,1.2,0,985.5
2017/7/28,7:00,1096.4,,1055.7,1,2.9,35.8,0,1,0,1096.4
2017/7/28,8:00,1252,,1163.5,1,2.9,83.3,0,1.3,0,1252
2017/7/28,9:00,1363.8,,1218.9,1,2.9,139.7,0,1.3,0,1363.8
2017/7/28,10:00,1410.7,,1230.3,1,2.9,175.1,0,1.4,0,1410.7
2017/7/28,11:00,1431.5,,1228.8,1,2.9,197.4,0,1.4,0,1431.5
2017/7/28,12:00,1431.1,,1227.1,1,2.9,197.6,0,2.5,0,1431.1
2017/7/28,13:00,1431.9,,1251.7,1,2.9,173,0,3.3,0,1431.9
2017/7/28,14:00,1449.7,,1278.8,1,2.9,163.9,0,3.1,0,1449.7
2017/7/28,15:00,1461.5,,1310.1,1,2.9,144.6,0,2.9,0,1461.5
2017/7/28,16:00,1466.4,,1352.9,1,2.9,107,0,2.6,0,1466.4
2017/7/28,17:00,1427.6,,1365.5,1,2.9,55.9,0,2.3,0,1427.6
2017/7/28,18:00,1402.2,,1383.4,1,2.9,13,0,1.9,0,1402.2
2017/7/28,19:00,1416.9,,1410.5,1,2.9,0.8,0,1.7,0,1416.9
2017/7/28,20:00,1408,,1402,1,2.9,0,0,2.1,0,1408
2017/7/28,21:00,1349.1,,1343.5,1,2.9,0,0,1.7,0,1349.1
2017/7/28,22:00,1274.3,,1268.6,1,2.9,0,0,1.8,0,1274.3
2017/7/28,23:00,1190.5,,1185,1,2.9,0,0,1.6,0,1190.5
2017/7/29,0:00,1086.7,,1081.3,1,2.9,0,0,1.5,0,1086.7
2017/7/29,1:00,1021.3,,1016,1,2.9,0,0,1.4,0,1021.3
2017/7/29,2:00,997.6,,992.6,1,2.9,0,0,1.1,0,997.6
2017/7/29,3:00,977.2,,972.3,1,2.9,0,0,1,0,977.2
2017/7/29,4:00,957.6,,952.5,1,2.9,0,0,1.2,0,957.6
2017/7/29,5:00,954.8,,949.7,1,2.9,0,0,1.2,0,954.8
2017/7/29,6:00,948.8,,938.6,1,2.9,5.4,0,0.9,0,948.8
2017/7/29,7:00,1047,,996.5,1,2.9,45.8,0,0.8,0,1047
2017/7/29,8:00,1161.3,,1069.3,1,2.9,87.2,0,0.9,0,1161.3
2017/7/29,9:00,1248.5,,1107.3,1,2.9,136.1,0,1.2,0,1248.5
2017/7/29,10:00,1293.8,,1117.3,1,2.9,171.4,0,1.2,0,1293.8
2017/7/29,11:00,1320.3,,1117.4,1,2.9,197.8,0,1.2,0,1320.3
2017/7/29,12:00,1330.2,,1117.6,1,2.9,206.8,0,1.9,0,1330.2
2017/7/29,13:00,1357.4,,1155,1,2.9,195.9,0,2.6,0,1357.4
2017/7/29,14:00,1363.9,,1182,1,2.9,175.8,0,2.2,0,1363.9
2017/7/29,15:00,1365.7,,1213.6,1,2.9,146,0,2.2,0,1365.7
2017/7/29,16:00,1372.2,,1265.3,1,2.9,100.5,0,2.5,0,1372.2
2017/7/29,17:00,1361.9,,1302.3,1,2.9,52.8,0,2.9,0,1361.9
2017/7/29,18:00,1352.7,,1328.3,1,2.9,18.1,0,2.4,0,1352.7
2017/7/29,19:00,1378.3,,1371.1,1,2.9,0.7,0,2.6,0,1378.3
2017/7/29,20:00,1375.2,,1369.2,1,2.9,0,0,2.1,0,1375.2
2017/7/29,21:00,1334.9,,1328.9,1,2.9,0,0,2.1,0,1334.9
2017/7/29,22:00,1290.9,,1284.9,1,2.9,0,0,2.1,0,1290.9
2017/7/29,23:00,1226.6,,1220.8,1,2.9,0,0,1.9,0,1226.6
2017/7/30,0:00,1130.3,,1125,1,2.9,0,0,1.4,0,1130.3
2017/7/30,1:00,1065.9,,1060.6,1,2.9,0,0,1.4,0,1065.9
2017/7/30,2:00,1050,,1044.9,1,2.9,0,0,1.2,0,1050
2017/7/30,3:00,1026.3,,1021.2,1,2.9,0,0,1.2,0,1026.3
2017/7/30,4:00,1002.7,,997.7,1,2.9,0,0,1.1,0,1002.7
2017/7/30,5:00,1000.1,,995.2,1,2.9,0,0,1,0,1000.1
2017/7/30,6:00,981.3,,973.9,1,2.9,2.7,0,0.8,0,981.3
2017/7/30,7:00,1054.1,,1010.8,1,2.9,38.7,0,0.7,0,1054.1
2017/7/30,8:00,1143.6,,1047,1,2.9,91.9,0,0.8,0,1143.6
2017/7/30,9:00,1203.1,,1067.4,1,2.9,131,0,0.8,0,1203.1
2017/7/30,10:00,1252.3,,1086.9,1,2.9,160.2,0,1.3,0,1252.3
2017/7/30,11:00,1273.4,,1087.9,1,2.9,179.8,0,1.8,0,1273.4
2017/7/30,12:00,1304.7,,1104.2,1,2.9,195,0,1.6,0,1304.7
2017/7/30,13:00,1332.8,,1138,1,2.9,189.2,0,1.7,0,1332.8
2017/7/30,14:00,1331.1,,1145.1,1,2.9,180,0,2.1,0,1331.1
2017/7/30,15:00,1351.9,,1187.6,1,2.9,158.1,0,2.3,0,1351.9
2017/7/30,16:00,1360.5,,1240.2,1,2.9,114.2,0,2.2,0,1360.5
2017/7/30,17:00,1375.4,,1305.2,1,2.9,64.2,0,2.1,0,1375.4
2017/7/30,18:00,1378.1,,1355.9,1,2.9,16.2,0,2.1,0,1378.1
2017/7/30,19:00,1413.2,,1407,1,2.9,0.7,0,1.6,0,1413.2
2017/7/30,20:00,1419.7,,1414.1,1,2.9,0,0,1.7,0,1419.7
2017/7/30,21:00,1377.8,,1372.1,1,2.9,0,0,1.8,0,1377.8
2017/7/30,22:00,1301.3,,1295.9,1,2.9,0,0,1.5,0,1301.3
2017/7/30,23:00,1210.5,,1205.7,1,2.9,0,0,0.9,0,1210.5
2017/7/31,0:00,1112.9,,1108.4,1,2.9,0,0,0.6,0,1112.9
2017/7/31,1:00,1046.4,,1042,1,2.9,0,0,0.5,0,1046.4
2017/7/31,2:00,1030.4,,1025.8,1,2.9,0,0,0.7,0,1030.4
2017/7/31,3:00,1011.7,,1007.1,1,2.9,0,0,0.7,0,1011.7
2017/7/31,4:00,1001.1,,996.8,1,2.9,0,0,0.4,0,1001.1
2017/7/31,5:00,1007.9,,1003.7,1,2.9,0,0,0.3,0,1007.9
2017/7/31,6:00,1041.5,,1031.6,1,2.9,5.7,0,0.3,0,1041.5
2017/7/31,7:00,1176.8,,1126.4,1,2.9,46,0,0.5,0,1176.8
2017/7/31,8:00,1326.4,,1224.8,1,2.9,97.1,0,0.6,0,1326.4
2017/7/31,9:00,1430.7,,1287.1,1,2.9,138.9,0,0.8,0,1430.7
2017/7/31,10:00,1465.9,,1293.6,1,2.9,167.2,0,1.2,0,1465.9
2017/7/31,11:00,1483.7,,1302.8,1,2.9,175.8,0,1.2,0,1483.7
2017/7/31,12:00,1479.2,,1283.2,1,2.9,190.9,0,1.2,0,1479.2
2017/7/31,13:00,1490.2,,1290.9,1,2.9,194.6,0,0.8,0,1490.2
2017/7/31,14:00,1505.7,,1308.8,1,2.9,192.2,0,0.8,0,1505.7
2017/7/31,15:00,1508.7,,1344.2,1,2.9,159.8,0,0.8,0,1508.7
2017/7/31,16:00,1514.1,,1392.8,1,2.9,116.9,0,0.5,0,1514.1
2017/7/31,17:00,1484.7,,1416.8,1,2.9,63.8,0,0.2,0,1484.7
2017/7/31,18:00,1461.6,,1438.6,1,2.9,19.1,0,0,0,1461.6
2017/7/31,19:00,1486.1,,1481.4,1,2.9,0.7,0,0.1,0,1486.1
2017/7/31,20:00,1473.3,,1469.4,1,2.9,0,0,0,0,1473.3
2017/7/31,21:00,1412.3,,1408.3,1,2.9,0,0,0.1,0,1412.3
2017/7/31,22:00,1346.8,,1342.7,1,2.9,0,0,0.2,0,1346.8
2017/7/31,23:00,1268.5,,1264.5,1,2.9,0,0,0.1,0,1268.5
2017/8/1,0:00,1153.4,,1149.6,0.9,2.9,0,0,0,0,1153.4
2017/8/1,1:00,1081.1,,1077.3,0.9,2.9,0,0,0,0,1081.1
2017/8/1,2:00,1060.1,,1056.3,0.9,2.9,0,0,0,0,1060.1
