需給実績公表,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります。,,,,,,,,,,,（単位：MWh）
,,,,,,,,,,,
DATE,TIME,"エリアの
需要実績",,エリアの供給実績,,,,,,,
2019/6/4,14:00,1248.1,,1135.3,0.2,5,105.9,0,1.7,0,1248.1
2019/6/4,15:00,1278.7,,1177.4,0.2,5,93.7,0,2.4,0,1278.7
2019/6/4,16:00,1150.3,,1133.7,0.2,5,10,0,1.4,0,1150.3
2019/6/4,17:00,1127.8,,1115.2,0.2,5,7.3,0,0.1,0,1127.8
2019/6/4,18:00,1106.6,,1098.9,0.2,5,2.4,0,0.1,0,1106.6
2019/6/4,19:00,1101.3,,1095.2,0.2,5,0.4,0,0.5,0,1101.3
2019/6/4,20:00,1064.9,,1059.2,0.2,4.7,0,0,0.8,0,1064.9
2019/6/4,21:00,1015.5,,1008.5,0.2,4.7,0,0,2.1,0,1015.5
2019/6/4,22:00,945.9,,938.5,0.2,4.7,0,0,2.5,0,945.9
2019/6/4,23:00,883.6,,877.6,0.2,4.7,0,0,1.1,0,883.6
2019/6/5,0:00,817.5,,811.4,0.2,4.8,0,0,1.1,0,817.5
2019/6/5,1:00,782.5,,776,0.2,4.8,0,0,1.5,0,782.5
2019/6/5,2:00,782.5,,776.1,0.2,4.8,0,0,1.4,0,782.5
2019/6/5,3:00,796.1,,790,0.2,4.8,0,0,1.1,0,796.1
2019/6/5,4:00,806.6,,800.3,0.2,4.8,0,0,1.3,0,806.6
2019/6/5,5:00,814.7,,808.8,0.2,4.8,0,0,0.9,0,814.7
2019/6/5,6:00,830.7,,818.1,0.2,4.8,6.9,0,0.7,0,830.7
2019/6/5,7:00,927.2,,878.4,0.2,4.8,43.3,0,0.5,0,927.2
2019/6/5,8:00,1029.6,,970,0.2,5.1,54,0,0.3,0,1029.6
2019/6/5,9:00,1140.3,,1028,0.2,5.1,106.8,0,0.2,0,1140.3
2019/6/5,10:00,1162.2,,1033,0.2,5.1,123.8,0,0.1,0,1162.2
2019/6/5,11:00,1200,,1015.2,0.2,5.1,179.4,0,0.1,0,1200
2019/6/5,12:00,1193.8,,967.7,0.2,5.1,220.7,0,0.1,0,1193.8
2019/6/5,13:00,1207.6,,984.2,0.2,5.1,217.8,0,0.3,0,1207.6
2019/6/5,14:00,1203.7,,1020.8,0.2,5.1,177.2,0,0.4,0,1203.7
2019/6/5,15:00,1232.5,,1058.4,0.2,5.1,168.6,0,0.2,0,1232.5
2019/6/5,16:00,1223,,1099.7,0.2,5.1,118,0,0,0,1223
2019/6/5,17:00,1185.2,,1129.1,0.2,5.1,50.8,0,0,0,1185.2
2019/6/5,18:00,1162.2,,1148.5,0.2,5.1,8.4,0,0,0,1162.2
2019/6/5,19:00,1186.6,,1180.6,0.2,5.1,0.7,0,0,0,1186.6
2019/6/5,20:00,1165.4,,1160.4,0.2,4.8,0,0,0,0,1165.4
2019/6/5,21:00,1106.9,,1101.8,0.2,4.8,0,0,0.1,0,1106.9
2019/6/5,22:00,1035.3,,1030.2,0.2,4.8,0,0,0.1,0,1035.3
2019/6/5,23:00,953.8,,948.5,0.2,4.8,0,0,0.3,0,953.8
2019/6/6,0:00,871.1,,866,0.2,4.7,0,0,0.2,0,871.1
2019/6/6,1:00,823.1,,817.8,0.2,4.7,0,0,0.4,0,823.1
2019/6/6,2:00,814.7,,809.3,0.2,4.7,0,0,0.5,0,814.7
2019/6/6,3:00,824.4,,819.1,0.2,4.7,0,0,0.4,0,824.4
2019/6/6,4:00,829.8,,824.6,0.2,4.7,0,0,0.3,0,829.8
2019/6/6,5:00,835.5,,830,0.2,4.7,0,0,0.6,0,835.5
2019/6/6,6:00,861.6,,846.9,0.2,4.7,9.3,0,0.5,0,861.6
2019/6/6,7:00,972.9,,913.4,0.2,4.7,54.3,0,0.3,0,972.9
2019/6/6,8:00,1115.7,,1002.2,0.2,5,107.5,0,0.8,0,1115.7
2019/6/6,9:00,1211.4,,1046.3,0.2,5,158.4,0,1.5,0,1211.4
2019/6/6,10:00,1249.9,,1048.8,0.2,5,194.8,0,1.1,0,1249.9
2019/6/6,11:00,1276.2,,1058.5,0.2,5,211,0,1.5,0,1276.2
2019/6/6,12:00,1270.4,,1036.3,0.2,5,226.9,0,2,0,1270.4
2019/6/6,13:00,1302.8,,1075,0.2,5,220,0,2.6,0,1302.8
2019/6/6,14:00,1319,,1109.2,0.2,5,201.6,0,3,0,1319
2019/6/6,15:00,1311.6,,1137.3,0.2,5,165.8,0,3.3,0,1311.6
2019/6/6,16:00,1273.5,,1158.2,0.2,5,106.8,0,3.3,0,1273.5
2019/6/6,17:00,1217.6,,1165.1,0.2,5,44.9,0,2.4,0,1217.6
2019/6/6,18:00,1201.2,,1187.3,0.2,5,6.7,0,2,0,1201.2
2019/6/6,19:00,1232.5,,1224.5,0.2,5,0.9,0,1.9,0,1232.5
2019/6/6,20:00,1220.4,,1213.5,0.2,4.7,0,0,2,0,1220.4
2019/6/6,21:00,1162.5,,1154.5,0.2,4.7,0,0,3.1,0,1162.5
2019/6/6,22:00,1086.1,,1077.1,0.2,4.7,0,0,4.1,0,1086.1
2019/6/6,23:00,1000.3,,991.9,0.2,4.7,0,0,3.5,0,1000.3
2019/6/7,0:00,916.7,,908.2,0.2,4.7,0,0,3.6,0,916.7
2019/6/7,1:00,868.8,,859.6,0.2,4.7,0,0,4.3,0,868.8
2019/6/7,2:00,856.9,,848,0.2,4.7,0,0,4,0,856.9
2019/6/7,3:00,864.6,,855.4,0.2,4.7,0,0,4.3,0,864.6
2019/6/7,4:00,865.5,,855.6,0.2,4.7,0,0,5,0,865.5
2019/6/7,5:00,878.6,,868.2,0.2,4.7,0,0,5.5,0,878.6
2019/6/7,6:00,902.2,,880.3,0.2,4.7,11.5,0,5.5,0,902.2
2019/6/7,7:00,1005.1,,935.2,0.2,4.7,59.2,0,5.8,0,1005.1
2019/6/7,8:00,1146.6,,1026.2,0.2,5,108.7,0,6.5,0,1146.6
2019/6/7,9:00,1239.1,,1068.9,0.2,5,157.3,0,7.7,0,1239.1
2019/6/7,10:00,1281.4,,1068.6,0.2,5,201.6,0,6,0,1281.4
2019/6/7,11:00,1307.4,,1066.8,0.2,5,228,0,7.4,0,1307.4
2019/6/7,12:00,1295.6,,1045,0.2,5,238.1,0,7.3,0,1295.6
2019/6/7,13:00,1315,,1065.5,0.2,5,237,0,7.3,0,1315
2019/6/7,14:00,1325.2,,1099.8,0.2,5,213.9,0,6.3,0,1325.2
2019/6/7,15:00,1320.7,,1132.1,0.2,5,176.7,0,6.7,0,1320.7
2019/6/7,16:00,1311.1,,1171.4,0.2,5,126.9,0,7.6,0,1311.1
2019/6/7,17:00,1285.2,,1206.7,0.2,5,66.5,0,6.8,0,1285.2
2019/6/7,18:00,1259.5,,1229,0.2,5,19.6,0,5.7,0,1259.5
2019/6/7,19:00,1255.7,,1244.5,0.2,5,0.9,0,5.1,0,1255.7
2019/6/7,20:00,1229.9,,1222.7,0.2,4.7,0,0,2.3,0,1229.9
2019/6/7,21:00,1170.5,,1165,0.2,4.7,0,0,0.6,0,1170.5
2019/6/7,22:00,1096.3,,1091,0.2,4.7,0,0,0.4,0,1096.3
2019/6/7,23:00,1016.7,,1011.5,0.2,4.7,0,0,0.3,0,1016.7
2019/6/8,0:00,941.6,,936.1,0.2,4.8,0,0,0.5,0,941.6
2019/6/8,1:00,891.6,,886,0.2,4.8,0,0,0.6,0,891.6
2019/6/8,2:00,878.7,,872.9,0.2,4.8,0,0,0.8,0,878.7
2019/6/8,3:00,880.1,,873.4,0.2,4.8,0,0,1.7,0,880.1
2019/6/8,4:00,872.2,,865.5,0.2,4.8,0,0,1.7,0,872.2
2019/6/8,5:00,870.9,,864.6,0.2,4.8,0,0,1.3,0,870.9
2019/6/8,6:00,870.6,,861.7,0.2,4.8,2.1,0,1.8,0,870.6
2019/6/8,7:00,928.1,,913.8,0.2,4.8,6.5,0,2.8,0,928.1
2019/6/8,8:00,1028.5,,1001.9,0.2,5.1,19.3,0,2,0,1028.5
2019/6/8,9:00,1115.8,,1034.2,0.2,5.1,74.3,0,2,0,1115.8
2019/6/8,10:00,1160.5,,1059.3,0.2,5.1,93.3,0,2.6,0,1160.5
2019/6/8,11:00,1158.3,,1055,0.2,5.1,94.4,0,3.6,0,1158.3
2019/6/8,12:00,1142.2,,1071.2,0.2,5.1,61.6,0,4.1,0,1142.2
2019/6/8,13:00,1129.5,,1076.2,0.2,5.1,43.6,0,4.4,0,1129.5
2019/6/8,14:00,1115.3,,1073,0.2,5.1,33.4,0,3.6,0,1115.3
2019/6/8,15:00,1112.3,,1060.6,0.2,5.1,42.2,0,4.2,0,1112.3
2019/6/8,16:00,1126.9,,1078.1,0.2,5.1,39.5,0,4,0,1126.9
2019/6/8,17:00,1130.3,,1112.6,0.2,5.1,7.8,0,4.6,0,1130.3
2019/6/8,18:00,1146.8,,1132.3,0.2,5.1,3.2,0,6,0,1146.8
2019/6/8,19:00,1169.2,,1156.9,0.2,5.1,1,0,6,0,1169.2
2019/6/8,20:00,1141.9,,1131.3,0.2,4.8,0,0,5.6,0,1141.9
2019/6/8,21:00,1100.2,,1091.4,0.2,4.8,0,0,3.8,0,1100.2
2019/6/8,22:00,1062.8,,1054.4,0.2,4.8,0,0,3.4,0,1062.8
2019/6/8,23:00,1010.9,,1003.1,0.2,4.8,0,0,2.8,0,1010.9
2019/6/9,0:00,942.5,,934.7,0.2,4.8,0,0,2.8,0,942.5
2019/6/9,1:00,891.6,,883.1,0.2,4.8,0,0,3.5,0,891.6
2019/6/9,2:00,874.5,,867,0.2,4.8,0,0,2.5,0,874.5
2019/6/9,3:00,876.3,,868.5,0.2,4.8,0,0,2.8,0,876.3
2019/6/9,4:00,878.1,,868.8,0.2,4.8,0,0,4.3,0,878.1
2019/6/9,5:00,871,,860.4,0.2,4.8,0,0,5.6,0,871
2019/6/9,6:00,855.9,,843.8,0.2,4.8,1.7,0,5.4,0,855.9
2019/6/9,7:00,902.2,,881.2,0.2,4.8,11.3,0,4.7,0,902.2
2019/6/9,8:00,988.9,,931.3,0.2,5.1,47.9,0,4.4,0,988.9
2019/6/9,9:00,1079.2,,962.5,0.2,5.1,106.7,0,4.7,0,1079.2
2019/6/9,10:00,1106.5,,1004.6,0.2,5.1,91.8,0,4.8,0,1106.5
2019/6/9,11:00,1119.5,,994.4,0.2,5.1,114.1,0,5.7,0,1119.5
2019/6/9,12:00,1146.6,,1003.4,0.2,5.1,131.4,0,6.5,0,1146.6
2019/6/9,13:00,1119.7,,1036.7,0.2,5.1,71.2,0,6.5,0,1119.7
2019/6/9,14:00,1107.2,,1053.8,0.2,5.1,40.3,0,7.8,0,1107.2
2019/6/9,15:00,1047.4,,1027.7,0.2,5.1,9.7,0,4.7,0,1047.4
2019/6/9,16:00,1033.4,,1015.6,0.2,5.1,9.2,0,3.3,0,1033.4
2019/6/9,17:00,1045.7,,1024.6,0.2,5.1,13.1,0,2.7,0,1045.7
2019/6/9,18:00,1081.5,,1070.2,0.2,5.1,3.5,0,2.5,0,1081.5
2019/6/9,19:00,1117.3,,1108.1,0.2,5.1,0.9,0,3,0,1117.3
2019/6/9,20:00,1111,,1102.2,0.2,4.8,0,0,3.8,0,1111
2019/6/9,21:00,1059,,1049.8,0.2,4.8,0,0,4.2,0,1059
2019/6/9,22:00,1000.7,,991.5,0.2,4.8,0,0,4.2,0,1000.7
2019/6/9,23:00,933.8,,925.5,0.2,4.8,0,0,3.3,0,933.8
2019/6/10,0:00,849.2,,843.1,0.2,4.7,0,0,1.2,0,849.2
2019/6/10,1:00,796.6,,791,0.2,4.7,0,0,0.7,0,796.6
2019/6/10,2:00,799.4,,792.8,0.2,4.7,0,0,1.7,0,799.4
2019/6/10,3:00,809.9,,802.9,0.2,4.7,0,0,2.1,0,809.9
2019/6/10,4:00,819.2,,812.6,0.2,4.7,0,0,1.7,0,819.2
2019/6/10,5:00,831.1,,821.9,0.2,4.7,0,0,4.3,0,831.1
2019/6/10,6:00,861.5,,853.4,0.2,4.7,1.9,0,1.3,0,861.5
2019/6/10,7:00,960.9,,948.3,0.2,4.7,4.4,0,3.3,0,960.9
2019/6/10,8:00,1031.7,,1014.8,0.2,5,7.5,0,4.2,0,1031.7
2019/6/10,9:00,1096.1,,1038.5,0.2,5,48.3,0,4.1,0,1096.1
2019/6/10,10:00,1144.2,,1019.5,0.2,5,114.4,0,5.1,0,1144.2
2019/6/10,11:00,1164,,1062.7,0.2,5,92.1,0,4,0,1164
2019/6/10,12:00,1146,,1027.6,0.2,5,111.3,0,1.9,0,1146
2019/6/10,13:00,1168,,1074.4,0.2,5,85.3,0,3.1,0,1168
2019/6/10,14:00,1127.8,,1045.6,0.2,5,74.4,0,2.6,0,1127.8
2019/6/10,15:00,1119.8,,1047.8,0.2,5,63.7,0,3.1,0,1119.8
2019/6/10,16:00,1093.3,,1058.4,0.2,5,27.4,0,2.3,0,1093.3
2019/6/10,17:00,1072.2,,1050.9,0.2,5,15.2,0,0.9,0,1072.2
2019/6/10,18:00,1062.9,,1053.6,0.2,5,3.8,0,0.3,0,1062.9
2019/6/10,19:00,1076.5,,1070.1,0.2,5,0.9,0,0.3,0,1076.5
2019/6/10,20:00,1051.6,,1046.5,0.2,4.7,0,0,0.2,0,1051.6
2019/6/10,21:00,1003.2,,998.3,0.2,4.7,0,0,0,0,1003.2
2019/6/10,22:00,966.1,,961.2,0.2,4.7,0,0,0,0,966.1
2019/6/10,23:00,913.5,,908.6,0.2,4.7,0,0,0,0,913.5
2019/6/11,0:00,846.5,,841.6,0.2,4.7,0,0,0,0,846.5
2019/6/11,1:00,805.8,,800.8,0.2,4.7,0,0,0.1,0,805.8
2019/6/11,2:00,810.3,,805.2,0.2,4.7,0,0,0.2,0,810.3
2019/6/11,3:00,818.9,,813.8,0.2,4.7,0,0,0.2,0,818.9
2019/6/11,4:00,817.5,,812.3,0.2,4.7,0,0,0.3,0,817.5
2019/6/11,5:00,832,,827.1,0.2,4.7,0,0,0,0,832
2019/6/11,6:00,851.3,,844,0.2,4.7,2,0,0.4,0,851.3
2019/6/11,7:00,932.9,,919.5,0.2,4.7,6.4,0,2.1,0,932.9
2019/6/11,8:00,1023.7,,998.2,0.2,5,17,0,3.3,0,1023.7
2019/6/11,9:00,1073.7,,1041.3,0.2,5,22.1,0,5.1,0,1073.7
2019/6/11,10:00,1050.8,,1019,0.2,5,22.3,0,4.3,0,1050.8
2019/6/11,11:00,1026.8,,963.6,0.2,5,54,0,4,0,1026.8
2019/6/11,12:00,989.7,,902.9,0.2,5,78.6,0,3,0,989.7
2019/6/11,13:00,1044.4,,945,0.2,5,91.9,0,2.3,0,1044.4
2019/6/11,14:00,1043.5,,964,0.2,5,71.9,0,2.4,0,1043.5
2019/6/11,15:00,1050.2,,987.7,0.2,5,56.4,0,0.9,0,1050.2
2019/6/11,16:00,1034.2,,986.8,0.2,5,40.8,0,1.4,0,1034.2
2019/6/11,17:00,1010.6,,993.7,0.2,5,10.1,0,1.6,0,1010.6
2019/6/11,18:00,1014,,1004.6,0.2,5,2.7,0,1.5,0,1014
2019/6/11,19:00,1027.9,,1020.4,0.2,5,0.9,0,1.4,0,1027.9
2019/6/11,20:00,1010.6,,1004.9,0.2,4.7,0,0,0.8,0,1010.6
2019/6/11,21:00,963.9,,958.5,0.2,4.7,0,0,0.5,0,963.9
2019/6/11,22:00,901.4,,896.1,0.2,4.7,0,0,0.4,0,901.4
2019/6/11,23:00,835.8,,830.7,0.2,4.7,0,0,0.2,0,835.8
2019/6/12,0:00,770.2,,765,0.2,4.8,0,0,0.2,0,770.2
2019/6/12,1:00,734.6,,729.3,0.2,4.8,0,0,0.3,0,734.6
2019/6/12,2:00,732,,726.8,0.2,4.8,0,0,0.2,0,732
2019/6/12,3:00,748.3,,743.2,0.2,4.8,0,0,0.1,0,748.3
2019/6/12,4:00,759,,753.8,0.2,4.8,0,0,0.2,0,759
2019/6/12,5:00,760.1,,754.8,0.2,4.8,0,0,0.3,0,760.1
2019/6/12,6:00,769.1,,757.4,0.2,4.8,6.5,0,0.2,0,769.1
2019/6/12,7:00,838.9,,794.4,0.2,4.8,39.3,0,0.2,0,838.9
2019/6/12,8:00,954,,844.7,0.2,5.1,103.9,0,0.1,0,954
2019/6/12,9:00,1041.1,,869.8,0.2,5.1,165.6,0,0.4,0,1041.1
2019/6/12,10:00,1086.7,,874.8,0.2,5.1,205.9,0,0.7,0,1086.7
2019/6/12,11:00,1104.9,,875,0.2,5.1,223.4,0,1.2,0,1104.9
2019/6/12,12:00,1090.7,,869.8,0.2,5.1,214.3,0,1.3,0,1090.7
2019/6/12,13:00,1111.3,,901.7,0.2,5.1,203.3,0,1,0,1111.3
2019/6/12,14:00,1129.3,,930.5,0.2,5.1,192.1,0,1.4,0,1129.3
2019/6/12,15:00,1120.7,,956.2,0.2,5.1,157.8,0,1.4,0,1120.7
2019/6/12,16:00,1102.1,,995.8,0.2,5.1,99.4,0,1.6,0,1102.1
2019/6/12,17:00,1071.7,,1013.1,0.2,5.1,52,0,1.3,0,1071.7
2019/6/12,18:00,1050.4,,1032.8,0.2,5.1,11.2,0,1.1,0,1050.4
2019/6/12,19:00,1074.3,,1066.8,0.2,5.1,0.8,0,1.4,0,1074.3
2019/6/12,20:00,1065.7,,1059.7,0.2,4.8,0,0,1,0,1065.7
2019/6/12,21:00,1018,,1012.6,0.2,4.8,0,0,0.4,0,1018
2019/6/12,22:00,947.3,,941.9,0.2,4.8,0,0,0.4,0,947.3
2019/6/12,23:00,879.8,,874.3,0.2,4.8,0,0,0.5,0,879.8
2019/6/13,0:00,811.1,,805.5,0.2,4.7,0,0,0.7,0,811.1
2019/6/13,1:00,770.1,,764.8,0.2,4.7,0,0,0.4,0,770.1
2019/6/13,2:00,766.9,,761.6,0.2,4.7,0,0,0.4,0,766.9
2019/6/13,3:00,777.3,,772,0.2,4.7,0,0,0.4,0,777.3
2019/6/13,4:00,783,,777.6,0.2,4.7,0,0,0.5,0,783
2019/6/13,5:00,791.5,,785.9,0.2,4.7,0,0,0.7,0,791.5
2019/6/13,6:00,804.8,,793.4,0.2,4.7,5.8,0,0.7,0,804.8
2019/6/13,7:00,875.6,,841.5,0.2,4.7,28.6,0,0.6,0,875.6
2019/6/13,8:00,999.4,,923.8,0.2,5,69.1,0,1.3,0,999.4
2019/6/13,9:00,1079.7,,995,0.2,5,77.4,0,2.1,0,1079.7
2019/6/13,10:00,1077.9,,1020.7,0.2,5,49.6,0,2.4,0,1077.9
2019/6/13,11:00,1078.6,,977.1,0.2,5,93.4,0,2.9,0,1078.6
2019/6/13,12:00,1081.4,,950.7,0.2,5,122.1,0,3.4,0,1081.4
2019/6/13,13:00,1102,,983.5,0.2,5,109.6,0,3.7,0,1102
2019/6/13,14:00,1085.7,,1005.1,0.2,5,71.7,0,3.7,0,1085.7
2019/6/13,15:00,1081.3,,1006.8,0.2,5,64.9,0,4.4,0,1081.3
2019/6/13,16:00,1077.6,,1025.9,0.2,5,41.3,0,5.2,0,1077.6
2019/6/13,17:00,1060.6,,1018.4,0.2,5,30,0,7,0,1060.6
2019/6/13,18:00,1056.1,,1038.6,0.2,5,6,0,6.3,0,1056.1
2019/6/13,19:00,1078.1,,1064.6,0.2,5,0.9,0,7.4,0,1078.1
2019/6/13,20:00,1051.6,,1039.3,0.2,4.7,0,0,7.4,0,1051.6
2019/6/13,21:00,998.7,,988.7,0.2,4.7,0,0,5.1,0,998.7
2019/6/13,22:00,934,,923.9,0.2,4.7,0,0,5.2,0,934
2019/6/13,23:00,864,,853.8,0.2,4.7,0,0,5.3,0,864
2019/6/14,0:00,799.4,,790.1,0.2,4.7,0,0,4.4,0,799.4
2019/6/14,1:00,765.1,,757.3,0.2,4.7,0,0,2.9,0,765.1
2019/6/14,2:00,768.6,,761.4,0.2,4.7,0,0,2.3,0,768.6
2019/6/14,3:00,790.4,,783.1,0.2,4.7,0,0,2.4,0,790.4
2019/6/14,4:00,791.6,,783.1,0.2,4.7,0,0,3.6,0,791.6
2019/6/14,5:00,793.8,,785.7,0.2,4.7,0,0,3.2,0,793.8
2019/6/14,6:00,811.1,,800.6,0.2,4.7,3.3,0,2.3,0,811.1
2019/6/14,7:00,891.5,,868.7,0.2,4.7,16.2,0,1.7,0,891.5
2019/6/14,8:00,1016.4,,993.8,0.2,5,14.8,0,2.6,0,1016.4
2019/6/14,9:00,1102.9,,1057,0.2,5,37.5,0,3.2,0,1102.9
2019/6/14,10:00,1147.5,,1110.8,0.2,5,26.3,0,5.2,0,1147.5
2019/6/14,11:00,1148.3,,1093.3,0.2,5,43.2,0,6.6,0,1148.3
2019/6/14,12:00,1129.5,,1042.3,0.2,5,73.6,0,8.4,0,1129.5
2019/6/14,13:00,1164.6,,1066.4,0.2,5,84.9,0,8.1,0,1164.6
2019/6/14,14:00,1145.1,,1075.2,0.2,5,55.8,0,8.9,0,1145.1
2019/6/14,15:00,1128.5,,1033.2,0.2,5,80.2,0,9.9,0,1128.5
2019/6/14,16:00,1117.8,,1059.4,0.2,5,42.9,0,10.3,0,1117.8
2019/6/14,17:00,1077.5,,1055,0.2,5,7.1,0,10.2,0,1077.5
2019/6/14,18:00,1080.9,,1062.2,0.2,5,3.1,0,10.4,0,1080.9
2019/6/14,19:00,1104.1,,1088.9,0.2,5,0.9,0,9.1,0,1104.1
2019/6/14,20:00,1076.3,,1064.7,0.2,4.7,0,0,6.7,0,1076.3
2019/6/14,21:00,1026.1,,1016.7,0.2,4.7,0,0,4.5,0,1026.1
2019/6/14,22:00,959.8,,952,0.2,4.7,0,0,2.9,0,959.8
2019/6/14,23:00,897.5,,887.3,0.2,4.7,0,0,5.3,0,897.5
2019/6/15,0:00,824.3,,812.5,0.2,4.8,0,0,6.8,0,824.3
2019/6/15,1:00,777.9,,767,0.2,4.8,0,0,5.9,0,777.9
2019/6/15,2:00,768.4,,757,0.2,4.8,0,0,6.4,0,768.4
2019/6/15,3:00,776.5,,766.2,0.2,4.8,0,0,5.3,0,776.5
2019/6/15,4:00,774.6,,764.3,0.2,4.8,0,0,5.3,0,774.6
2019/6/15,5:00,768.3,,757.7,0.2,4.8,0,0,5.6,0,768.3
2019/6/15,6:00,746.5,,730.1,0.2,4.8,4.7,0,6.7,0,746.5
2019/6/15,7:00,797.9,,732.3,0.2,4.8,53,0,7.6,0,797.9
2019/6/15,8:00,892.9,,769.2,0.2,5.1,110.5,0,7.9,0,892.9
2019/6/15,9:00,975.7,,803,0.2,5.1,157.7,0,9.7,0,975.7
2019/6/15,10:00,986.2,,795.5,0.2,5.1,173.8,0,11.6,0,986.2
2019/6/15,11:00,1003.6,,775.2,0.2,5.1,211,0,12.1,0,1003.6
2019/6/15,12:00,1008.6,,751.3,0.2,5.1,239,0,13,0,1008.6
2019/6/15,13:00,1016.3,,768.1,0.2,5.1,232.1,0,10.8,0,1016.3
2019/6/15,14:00,1017.5,,796.8,0.2,5.1,205.3,0,10.1,0,1017.5
2019/6/15,15:00,1005.8,,823.5,0.2,5.1,168.7,0,8.3,0,1005.8
2019/6/15,16:00,999.5,,865.5,0.2,5.1,123.5,0,5.2,0,999.5
2019/6/15,17:00,998.7,,917.5,0.2,5.1,71.4,0,4.5,0,998.7
2019/6/15,18:00,985.7,,958.9,0.2,5.1,17.7,0,3.8,0,985.7
2019/6/15,19:00,1002.2,,993.8,0.2,5.1,0.9,0,2.2,0,1002.2
2019/6/15,20:00,994.3,,988.6,0.2,4.8,0,0,0.7,0,994.3
2019/6/15,21:00,954.7,,949.2,0.2,4.8,0,0,0.5,0,954.7
2019/6/15,22:00,921.2,,915.5,0.2,4.8,0,0,0.7,0,921.2
2019/6/15,23:00,876.8,,871.6,0.2,4.8,0,0,0.2,0,876.8
2019/6/16,0:00,812.9,,807.8,0.2,4.8,0,0,0.1,0,812.9
2019/6/16,1:00,769,,763.9,0.2,4.8,0,0,0.1,0,769
2019/6/16,2:00,761.2,,755.9,0.2,4.8,0,0,0.3,0,761.2
2019/6/16,3:00,770,,764.8,0.2,4.8,0,0,0.2,0,770
2019/6/16,4:00,775.1,,770.1,0.2,4.8,0,0,0,0,775.1
2019/6/16,5:00,755.7,,750.7,0.2,4.8,0,0,0,0,755.7
2019/6/16,6:00,731,,714.7,0.2,4.8,11.3,0,0,0,731
2019/6/16,7:00,774.1,,708.3,0.2,4.8,60.8,0,0,0,774.1
2019/6/16,8:00,845.1,,721.5,0.2,5.1,118.2,0,0.1,0,845.1
2019/6/16,9:00,906.6,,736.4,0.2,5.1,164.8,0,0.1,0,906.6
2019/6/16,10:00,934.1,,726.4,0.2,5.1,202.4,0,0,0,934.1
2019/6/16,11:00,958.7,,723.7,0.2,5.1,229.6,0,0.1,0,958.7
2019/6/16,12:00,982.3,,737.6,0.2,5.1,239.3,0,0.1,0,982.3
2019/6/16,13:00,996.4,,764.5,0.2,5.1,226.5,0,0.1,0,996.4
2019/6/16,14:00,974.1,,770.6,0.2,5.1,198,0,0.2,0,974.1
2019/6/16,15:00,982.5,,803.1,0.2,5.1,174,0,0.1,0,982.5
2019/6/16,16:00,1000,,863.3,0.2,5.1,131.4,0,0,0,1000
2019/6/16,17:00,1008.6,,940.4,0.2,5.1,62.8,0,0.1,0,1008.6
2019/6/16,18:00,1001.1,,985.1,0.2,5.1,10.7,0,0,0,1001.1
2019/6/16,19:00,1043.2,,1037.1,0.2,5.1,0.8,0,0,0,1043.2
2019/6/16,20:00,1045.1,,1040.1,0.2,4.8,0,0,0,0,1045.1
2019/6/16,21:00,1008.6,,1003.6,0.2,4.8,0,0,0,0,1008.6
2019/6/16,22:00,948.6,,943.6,0.2,4.8,0,0,0,0,948.6
2019/6/16,23:00,878.2,,873.2,0.2,4.8,0,0,0,0,878.2
2019/6/17,0:00,812.8,,807.9,0.2,4.7,0,0,0,0,812.8
2019/6/17,1:00,774,,769.1,0.2,4.7,0,0,0,0,774
2019/6/17,2:00,773,,768,0.2,4.7,0,0,0.1,0,773
2019/6/17,3:00,788.3,,783.4,0.2,4.7,0,0,0,0,788.3
2019/6/17,4:00,798,,793.1,0.2,4.7,0,0,0,0,798
2019/6/17,5:00,806.1,,801.2,0.2,4.7,0,0,0,0,806.1
2019/6/17,6:00,814.2,,802.6,0.2,4.7,6.6,0,0.1,0,814.2
2019/6/17,7:00,898.8,,850.6,0.2,4.7,43.2,0,0.1,0,898.8
2019/6/17,8:00,996.7,,928.2,0.2,5,63,0,0.3,0,996.7
2019/6/17,9:00,1051.7,,957.7,0.2,5,88.2,0,0.6,0,1051.7
2019/6/17,10:00,1050.2,,953.1,0.2,5,91.4,0,0.5,0,1050.2
2019/6/17,11:00,1065.3,,935.8,0.2,5,123.7,0,0.6,0,1065.3
2019/6/17,12:00,1021.2,,927.3,0.2,5,88.3,0,0.4,0,1021.2
2019/6/17,13:00,1045.3,,961.4,0.2,5,78.5,0,0.2,0,1045.3
2019/6/17,14:00,1028.6,,953.8,0.2,5,69.3,0,0.3,0,1028.6
2019/6/17,15:00,1001.6,,948.7,0.2,5,47.3,0,0.4,0,1001.6
2019/6/17,16:00,974.7,,944.4,0.2,5,23.2,0,1.9,0,974.7
2019/6/17,17:00,951.4,,933.3,0.2,5,10.6,0,2.3,0,951.4
2019/6/17,18:00,939.4,,928.5,0.2,5,4.4,0,1.3,0,939.4
2019/6/17,19:00,960.4,,953.7,0.2,5,1,0,0.5,0,960.4
2019/6/17,20:00,942.6,,937.2,0.2,4.7,0,0,0.5,0,942.6
2019/6/17,21:00,901.2,,895.6,0.2,4.7,0,0,0.7,0,901.2
2019/6/17,22:00,877.9,,872.2,0.2,4.7,0,0,0.8,0,877.9
2019/6/17,23:00,836.3,,830.7,0.2,4.7,0,0,0.7,0,836.3
