DATE,TIME,elec,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
6/17/2016,23:00,2809,0,2312,605,0,13,0,0,9,0,0,-131
6/18/2016,0:00,2675,0,2238,550,0,13,0,0,12,0,0,-138
6/18/2016,1:00,2668,0,2192,585,0,13,0,0,11,0,0,-134
6/18/2016,2:00,2797,0,2161,766,0,13,0,0,11,0,0,-154
6/18/2016,3:00,2929,0,2102,949,0,14,0,0,9,0,0,-144
6/18/2016,4:00,2877,0,2058,929,0,13,2,0,10,0,0,-135
6/18/2016,5:00,2699,0,1957,847,0,13,22,0,8,0,0,-148
6/18/2016,6:00,2580,0,2004,652,0,13,69,0,6,0,0,-164
6/18/2016,7:00,2625,0,2028,615,0,13,140,0,4,0,0,-176
6/18/2016,8:00,2856,0,2116,598,0,13,219,0,2,0,0,-92
6/18/2016,9:00,3086,0,2118,754,0,13,293,0,1,0,0,-93
6/18/2016,10:00,3198,0,2122,810,0,13,349,0,1,0,0,-96
6/18/2016,11:00,3243,0,2121,814,0,13,398,0,0,0,0,-103
6/18/2016,12:00,3152,0,2120,698,0,13,397,0,0,0,0,-76
6/18/2016,13:00,3239,0,2097,826,0,13,371,0,0,0,0,-68
6/18/2016,14:00,3229,0,2044,917,0,13,309,0,0,0,0,-54
6/18/2016,15:00,3195,0,1998,1028,0,13,238,0,1,0,0,-83
6/18/2016,16:00,3179,0,2046,1073,0,13,146,0,1,0,0,-99
6/18/2016,17:00,3104,0,2170,956,0,13,65,0,0,0,0,-99
6/18/2016,18:00,3090,0,2310,854,0,13,16,0,1,0,0,-104
6/18/2016,19:00,3071,0,2302,860,0,13,1,0,4,0,0,-109
6/18/2016,20:00,2955,0,2307,737,0,13,0,0,7,0,0,-109
6/18/2016,21:00,2788,0,2275,568,0,13,0,0,11,0,0,-79
6/18/2016,22:00,2637,0,2178,561,0,13,0,0,16,0,0,-130
6/18/2016,23:00,2511,0,2110,533,0,13,0,0,20,0,0,-165
6/19/2016,0:00,2405,0,2106,477,0,13,0,0,19,0,0,-210
6/19/2016,1:00,2395,0,2070,510,0,13,0,0,20,0,0,-218
6/19/2016,2:00,2568,0,2086,688,0,13,0,0,24,0,0,-244
6/19/2016,3:00,2708,0,2083,818,0,14,0,0,18,0,0,-225
6/19/2016,4:00,2670,0,2059,807,0,14,2,0,10,0,0,-222
6/19/2016,5:00,2498,0,2001,671,0,13,25,0,8,0,0,-219
6/19/2016,6:00,2347,0,1785,691,0,14,69,0,5,0,0,-217
6/19/2016,7:00,2367,0,1763,513,0,13,107,0,5,0,0,-35
6/19/2016,8:00,2480,0,1864,501,0,13,122,0,3,0,0,-23
6/19/2016,9:00,2636,0,1838,650,0,13,170,0,5,0,0,-41
6/19/2016,10:00,2719,0,1847,717,0,13,188,0,8,0,0,-53
6/19/2016,11:00,2766,0,1843,785,0,13,147,0,6,0,0,-27
6/19/2016,12:00,2764,0,1814,855,0,13,111,0,6,0,0,-35
6/19/2016,13:00,2720,0,1885,772,0,13,82,0,15,0,0,-46
6/19/2016,14:00,2672,0,1940,674,0,13,81,0,10,0,0,-46
6/19/2016,15:00,2639,0,1893,658,0,13,67,0,14,0,0,-5
6/19/2016,16:00,2663,0,1879,748,0,13,38,0,18,0,0,-33
6/19/2016,17:00,2731,0,2061,839,0,13,18,0,19,0,0,-219
6/19/2016,18:00,2761,0,2287,844,0,13,11,0,16,0,0,-410
6/19/2016,19:00,2794,0,2285,872,0,13,1,0,14,0,0,-391
6/19/2016,20:00,2723,0,2191,888,0,13,0,0,14,0,0,-382
6/19/2016,21:00,2621,0,2078,889,0,13,0,0,14,0,0,-373
6/19/2016,22:00,2510,0,1942,667,0,13,0,0,33,0,0,-144
6/19/2016,23:00,2422,0,1845,663,0,13,0,0,59,0,0,-159
6/20/2016,0:00,2294,0,1778,509,0,13,0,0,70,0,0,-77
6/20/2016,1:00,2324,0,1803,521,0,13,0,0,49,0,0,-63
6/20/2016,2:00,2518,0,1855,718,0,13,0,0,56,0,0,-124
6/20/2016,3:00,2699,0,1903,885,0,13,0,0,51,0,0,-154
6/20/2016,4:00,2683,0,1884,865,0,13,1,0,54,0,0,-135
6/20/2016,5:00,2583,0,1796,781,0,13,12,0,46,0,0,-64
6/20/2016,6:00,2589,0,1789,745,0,13,39,0,39,0,0,-36
6/20/2016,7:00,2790,0,1894,860,0,13,93,0,32,0,0,-101
6/20/2016,8:00,3274,0,2069,1042,0,13,134,0,20,0,0,-4
6/20/2016,9:00,3647,0,2476,938,0,13,206,0,17,0,0,-3
6/20/2016,10:00,3785,0,2562,696,0,13,253,0,13,0,0,250
6/20/2016,11:00,3856,0,2473,682,0,13,302,0,14,0,0,373
6/20/2016,12:00,3668,0,2363,582,0,13,305,0,13,0,0,392
6/20/2016,13:00,3889,0,2399,784,0,13,297,0,11,0,0,386
6/20/2016,14:00,3942,0,2412,870,0,13,273,0,4,0,0,371
6/20/2016,15:00,3892,0,2409,895,0,13,205,0,3,0,0,367
6/20/2016,16:00,3860,0,2420,1261,0,13,125,0,1,0,0,39
6/20/2016,17:00,3691,0,2475,1130,0,13,52,0,1,0,0,21
6/20/2016,18:00,3579,0,2515,994,0,13,13,0,0,0,0,44
6/20/2016,19:00,3495,0,2523,919,0,13,1,0,0,0,0,38
6/20/2016,20:00,3314,0,2510,712,0,13,0,0,1,0,0,79
6/20/2016,21:00,3149,0,2481,623,0,13,0,0,4,0,0,28
6/20/2016,22:00,3044,0,2396,546,0,13,0,0,4,0,0,86
6/20/2016,23:00,2921,0,2332,559,0,13,0,0,0,0,0,16
6/21/2016,0:00,2768,0,2275,526,0,13,0,0,0,0,0,-46
6/21/2016,1:00,2747,0,2249,512,0,13,0,0,0,0,0,-27
6/21/2016,2:00,2890,0,2327,609,0,13,0,0,0,0,0,-59
6/21/2016,3:00,3021,0,2342,677,0,13,0,0,0,0,0,-11
6/21/2016,4:00,2976,0,2358,645,0,13,1,0,0,0,0,-41
6/21/2016,5:00,2853,0,2338,559,0,13,4,0,1,0,0,-62
6/21/2016,6:00,2850,0,2315,514,0,13,9,0,2,0,0,-3
6/21/2016,7:00,3028,0,2382,588,0,13,31,0,1,0,0,13
6/21/2016,8:00,3393,0,2559,755,0,13,88,0,1,0,0,-22
6/21/2016,9:00,3682,0,2617,888,0,13,185,0,1,0,0,-21
6/21/2016,10:00,3821,0,2641,873,0,13,314,0,1,0,0,-20
6/21/2016,11:00,3896,0,2649,906,0,13,352,0,1,0,0,-24
6/21/2016,12:00,3722,0,2624,700,0,13,390,0,0,0,0,-4
6/21/2016,13:00,3957,0,2664,946,0,13,366,0,1,0,0,-32
6/21/2016,14:00,4012,0,2707,1028,0,13,317,0,4,0,0,-57
6/21/2016,15:00,3958,0,2730,1052,0,13,223,0,3,0,0,-63
6/21/2016,16:00,3903,0,2800,1022,0,13,126,0,1,0,0,-58
6/21/2016,17:00,3712,0,2853,799,0,13,53,0,0,0,0,-5
6/21/2016,18:00,3598,0,2811,755,0,13,12,0,0,0,0,6
6/21/2016,19:00,3498,0,2811,661,0,13,1,0,1,0,0,11
6/21/2016,20:00,3324,0,2752,574,0,13,0,0,2,0,0,-17
6/21/2016,21:00,3154,0,2608,571,0,13,0,0,3,0,0,-41
6/21/2016,22:00,3071,0,2561,610,0,13,0,0,3,0,0,-116
6/21/2016,23:00,2955,0,2519,546,0,13,0,0,3,0,-59,-67
6/22/2016,0:00,2787,0,2593,514,0,13,0,0,1,0,-122,-213
6/22/2016,1:00,2774,0,2652,492,0,13,0,0,1,0,-1,-383
6/22/2016,2:00,2909,0,2647,628,0,13,0,0,1,0,0,-379
6/22/2016,3:00,3044,0,2656,708,0,14,0,0,1,0,0,-334
6/22/2016,4:00,3010,0,2646,699,0,13,1,0,3,0,0,-352
6/22/2016,5:00,2857,0,2600,560,0,13,11,0,5,0,0,-332
6/22/2016,6:00,2836,0,2611,499,0,13,47,0,4,0,0,-337
6/22/2016,7:00,2987,0,2661,492,0,13,110,0,1,0,0,-290
6/22/2016,8:00,3430,0,2747,667,0,13,172,0,0,0,0,-169
6/22/2016,9:00,3789,0,2789,873,0,13,238,0,0,0,0,-123
6/22/2016,10:00,3922,0,2792,948,0,13,283,0,1,0,0,-113
6/22/2016,11:00,3972,0,2817,985,0,13,282,0,1,0,0,-126
6/22/2016,12:00,3729,0,2815,758,0,13,280,0,1,0,0,-137
6/22/2016,13:00,3972,0,2865,841,0,13,290,0,1,0,0,-39
6/22/2016,14:00,3976,0,2907,895,0,13,209,0,1,0,0,-49
6/22/2016,15:00,3933,0,2904,938,0,13,132,0,2,0,0,-54
6/22/2016,16:00,3863,0,2889,931,0,13,67,0,5,0,0,-41
6/22/2016,17:00,3688,0,2848,835,0,13,30,0,6,0,0,-44
6/22/2016,18:00,3584,0,2837,759,0,13,9,0,6,0,0,-41
6/22/2016,19:00,3490,0,2847,694,0,13,1,0,7,0,0,-72
6/22/2016,20:00,3320,0,2744,596,0,13,0,0,9,0,0,-42
6/22/2016,21:00,3150,0,2670,591,0,13,0,0,11,0,0,-135
6/22/2016,22:00,3057,0,2599,650,0,13,0,0,15,0,0,-219
6/22/2016,23:00,2960,0,2559,661,0,13,0,0,17,0,0,-290
6/23/2016,0:00,2797,0,2553,525,0,13,0,0,17,0,0,-312
6/23/2016,1:00,2795,0,2516,550,0,14,0,0,9,0,0,-294
6/23/2016,2:00,2915,0,2558,621,0,14,0,0,10,0,0,-288
6/23/2016,3:00,3058,0,2556,705,0,14,0,0,11,0,0,-227
6/23/2016,4:00,3002,0,2521,690,0,14,1,0,12,0,0,-235
6/23/2016,5:00,2870,0,2474,661,0,13,3,0,12,0,0,-294
6/23/2016,6:00,2885,0,2426,703,0,13,5,0,19,0,0,-281
6/23/2016,7:00,3025,0,2487,694,0,13,18,0,16,0,0,-203
6/23/2016,8:00,3408,0,2569,801,0,13,38,0,12,0,0,-25
6/23/2016,9:00,3688,0,2634,959,0,13,60,0,15,0,0,7
6/23/2016,10:00,3731,0,2628,1001,0,13,93,0,10,0,0,-13
6/23/2016,11:00,3746,0,2582,1050,0,13,122,0,5,0,0,-26
6/23/2016,12:00,3501,0,2569,771,0,13,188,0,5,0,0,-46
6/23/2016,13:00,3737,0,2571,975,0,13,202,0,6,0,0,-31
6/23/2016,14:00,3758,0,2576,1020,0,13,143,0,4,0,0,1
6/23/2016,15:00,3680,0,2605,959,0,13,92,0,10,0,0,0
6/23/2016,16:00,3649,0,2623,933,0,13,80,0,12,0,0,-13
6/23/2016,17:00,3500,0,2581,865,0,13,38,0,11,0,0,-8
6/23/2016,18:00,3418,0,2573,835,0,13,11,0,5,0,0,-19
6/23/2016,19:00,3335,0,2555,764,0,13,1,0,5,0,0,-3
6/23/2016,20:00,3167,0,2454,749,0,13,0,0,2,0,0,-51
6/23/2016,21:00,3019,0,2406,736,0,13,0,0,1,0,0,-137
6/23/2016,22:00,2925,0,2422,734,0,13,0,0,0,0,0,-244
6/23/2016,23:00,2826,0,2420,736,0,13,0,0,0,0,0,-344
6/24/2016,0:00,2671,0,2380,659,0,13,0,0,0,0,0,-382
6/24/2016,1:00,2681,0,2386,671,0,13,0,0,0,0,0,-389
6/24/2016,2:00,2827,0,2395,832,0,13,0,0,0,0,0,-414
6/24/2016,3:00,2966,0,2383,890,0,14,0,0,0,0,0,-320
6/24/2016,4:00,2952,0,2415,795,0,14,1,0,0,0,0,-273
6/24/2016,5:00,2799,0,2421,693,0,13,12,0,1,0,0,-342
6/24/2016,6:00,2748,0,2420,644,0,13,43,0,1,0,0,-373
6/24/2016,7:00,2884,0,2442,611,0,13,107,0,1,0,0,-291
6/24/2016,8:00,3244,0,2539,651,0,13,129,0,10,0,0,-99
6/24/2016,9:00,3545,0,2530,846,0,13,174,0,24,0,0,-41
6/24/2016,10:00,3668,0,2542,960,0,13,147,0,18,0,0,-12
6/24/2016,11:00,3700,0,2604,1009,0,13,89,0,18,0,0,-33
6/24/2016,12:00,3462,0,2590,800,0,13,63,0,18,0,0,-21
6/24/2016,13:00,3675,0,2600,997,0,13,59,0,12,0,0,-7
6/24/2016,14:00,3718,0,2622,1044,0,12,58,0,11,0,0,-28
6/24/2016,15:00,3661,0,2611,1029,0,12,39,0,9,0,0,-39
6/24/2016,16:00,3632,0,2625,984,0,12,21,0,12,0,0,-22
6/24/2016,17:00,3487,0,2619,852,0,11,9,0,30,0,0,-34
6/24/2016,18:00,3404,0,2573,807,0,11,2,0,38,0,0,-27
6/24/2016,19:00,3311,0,2552,753,0,9,1,0,40,0,0,-44
6/24/2016,20:00,3154,0,2501,653,0,8,0,0,42,0,0,-50
6/24/2016,21:00,3027,0,2358,697,0,8,0,0,42,0,0,-78
6/24/2016,22:00,2924,0,2276,746,0,7,0,0,57,0,0,-162
6/24/2016,23:00,2823,0,2231,754,0,7,0,0,68,0,0,-238
6/25/2016,0:00,2696,0,2219,747,0,7,0,0,95,0,0,-372
6/25/2016,1:00,2682,0,2179,775,0,7,0,0,96,0,0,-376
6/25/2016,2:00,2805,0,2172,870,0,7,0,0,97,0,0,-340
6/25/2016,3:00,2919,0,2230,901,0,7,0,0,96,0,0,-316
6/25/2016,4:00,2857,0,2257,833,0,7,1,0,97,0,-28,-311
6/25/2016,5:00,2676,0,2194,845,0,7,5,0,102,0,-122,-356
6/25/2016,6:00,2578,0,2099,847,0,7,25,0,96,0,-31,-465
6/25/2016,7:00,2618,0,2006,843,0,7,63,0,82,0,0,-382
6/25/2016,8:00,2791,0,2056,796,0,7,80,0,82,0,0,-228
6/25/2016,9:00,2949,0,2133,826,0,7,78,0,70,0,0,-165
6/25/2016,10:00,2983,0,2134,814,0,7,143,0,62,0,0,-177
6/25/2016,11:00,3002,0,2125,813,0,7,167,0,56,0,0,-165
6/25/2016,12:00,2966,0,2131,854,0,7,98,0,71,0,0,-195
6/25/2016,13:00,3004,0,2130,865,0,7,68,0,72,0,0,-138
6/25/2016,14:00,3001,0,2179,890,0,7,61,0,79,0,0,-214
6/25/2016,15:00,2946,0,2065,916,0,7,53,0,73,0,0,-168
6/25/2016,16:00,2917,0,2081,890,0,7,34,0,75,0,0,-171
6/25/2016,17:00,2920,0,2116,890,0,7,13,0,77,0,0,-183
6/25/2016,18:00,2921,0,2131,888,0,7,4,0,82,0,0,-192
6/25/2016,19:00,2873,0,2184,885,0,7,1,0,78,0,0,-281
6/25/2016,20:00,2760,0,2066,857,0,7,0,0,72,0,0,-242
6/25/2016,21:00,2606,0,1995,842,0,7,0,0,63,0,0,-301
6/25/2016,22:00,2524,0,1958,851,0,7,0,0,65,0,0,-356
6/25/2016,23:00,2438,0,1951,886,0,7,0,0,53,0,0,-459
6/26/2016,0:00,2319,0,2001,851,0,7,0,0,46,0,0,-586
6/26/2016,1:00,2335,0,1950,821,0,7,0,0,31,0,0,-474
6/26/2016,2:00,2503,0,2025,946,0,7,0,0,21,0,0,-496
6/26/2016,3:00,2645,0,2106,1012,0,7,0,0,11,0,0,-490
6/26/2016,4:00,2618,0,1986,937,0,8,1,0,9,0,0,-323
6/26/2016,5:00,2436,0,1814,834,0,7,8,0,9,0,0,-236
6/26/2016,6:00,2265,0,1628,823,0,7,25,0,6,0,0,-224
6/26/2016,7:00,2257,0,1591,835,0,7,75,0,5,0,0,-256
6/26/2016,8:00,2332,0,1757,829,0,7,125,0,6,0,0,-392
6/26/2016,9:00,2488,0,1938,884,0,7,182,0,9,0,0,-533
6/26/2016,10:00,2569,0,1886,885,0,7,247,0,13,0,0,-470
6/26/2016,11:00,2652,0,1979,884,0,7,321,0,18,0,0,-557
6/26/2016,12:00,2644,0,1995,874,0,7,337,0,21,0,0,-590
6/26/2016,13:00,2662,0,2081,880,0,7,372,0,18,0,0,-696
6/26/2016,14:00,2626,0,2128,885,0,7,314,0,15,0,0,-722
6/26/2016,15:00,2594,0,2138,902,0,7,256,0,11,0,0,-721
6/26/2016,16:00,2645,0,2224,936,0,7,167,0,10,0,0,-698
6/26/2016,17:00,2707,0,2223,1024,0,7,81,0,5,0,0,-633
6/26/2016,18:00,2743,0,2218,1094,0,7,20,0,3,0,0,-600
6/26/2016,19:00,2755,0,2216,989,0,7,1,0,1,0,0,-459
6/26/2016,20:00,2695,0,2128,965,0,7,0,0,0,0,0,-405
6/26/2016,21:00,2566,0,2097,935,0,7,0,0,0,0,0,-473
6/26/2016,22:00,2469,0,2148,892,0,7,0,0,0,0,0,-577
6/26/2016,23:00,2362,0,2032,877,0,7,0,0,0,0,0,-555
6/27/2016,0:00,2257,0,1902,819,0,7,0,0,1,0,0,-472
6/27/2016,1:00,2271,0,1924,809,0,7,0,0,0,0,0,-469
6/27/2016,2:00,2461,0,1965,841,0,7,0,0,0,0,0,-352
6/27/2016,3:00,2623,0,2068,857,0,7,0,0,0,0,0,-310
6/27/2016,4:00,2629,0,2095,846,0,8,2,0,0,0,0,-321
6/27/2016,5:00,2514,0,2033,845,0,8,23,0,0,0,0,-394
6/27/2016,6:00,2520,0,1957,866,0,7,75,0,0,0,0,-385
6/27/2016,7:00,2695,0,1976,910,0,7,155,0,0,0,0,-353
6/27/2016,8:00,3127,0,2069,903,0,7,248,0,0,0,0,-101
6/27/2016,9:00,3483,0,2293,913,0,7,321,0,0,0,0,-51
6/27/2016,10:00,3627,0,2363,900,0,7,376,0,0,0,0,-19
6/27/2016,11:00,3718,0,2425,962,0,6,405,0,1,0,0,-82
6/27/2016,12:00,3511,0,2376,790,0,7,404,0,1,0,0,-67
6/27/2016,13:00,3743,0,2331,1072,0,7,347,0,1,0,0,-15
6/27/2016,14:00,3791,0,2364,1177,0,7,240,0,2,0,0,1
6/27/2016,15:00,3723,0,2394,1194,0,7,134,0,2,0,0,-8
6/27/2016,16:00,3673,0,2394,1210,0,7,63,0,3,0,0,-4
6/27/2016,17:00,3508,0,2389,1125,0,7,23,0,7,0,0,-43
6/27/2016,18:00,3436,0,2383,1069,0,7,6,0,12,0,0,-41
6/27/2016,19:00,3359,0,2381,973,0,7,1,0,17,0,0,-20
6/27/2016,20:00,3180,0,2371,855,0,7,0,0,25,0,0,-79
6/27/2016,21:00,3018,0,2328,808,0,7,0,0,30,0,0,-155
6/27/2016,22:00,2942,0,2307,842,0,7,0,0,34,0,0,-248
6/27/2016,23:00,2832,0,2335,810,0,7,0,0,35,0,0,-354
6/28/2016,0:00,2697,0,2411,778,0,7,0,0,26,0,0,-525
6/28/2016,1:00,2661,0,2444,714,0,7,0,0,6,0,0,-510
6/28/2016,2:00,2837,0,2521,759,0,7,0,0,6,0,0,-456
6/28/2016,3:00,2981,0,2533,833,0,7,0,0,8,0,0,-400
6/28/2016,4:00,2955,0,2531,807,0,7,1,0,10,0,0,-400
6/28/2016,5:00,2800,0,2480,809,0,7,5,0,12,0,0,-512
6/28/2016,6:00,2775,0,2423,790,0,7,18,0,20,0,0,-483
6/28/2016,7:00,2917,0,2431,810,0,7,39,0,37,0,0,-406
6/28/2016,8:00,3257,0,2363,853,0,7,97,0,43,0,0,-105
6/28/2016,9:00,3535,0,2495,904,0,7,158,0,28,0,0,-57
6/28/2016,10:00,3589,0,2543,872,0,7,179,0,9,0,0,-21
6/28/2016,11:00,3657,0,2524,962,0,7,187,0,6,0,0,-29
6/28/2016,12:00,3423,0,2460,805,0,7,200,0,15,0,0,-64
6/28/2016,13:00,3649,0,2526,959,0,7,162,0,15,0,0,-20
6/28/2016,14:00,3697,0,2519,1156,0,7,56,0,11,0,0,-51
6/28/2016,15:00,3660,0,2519,1142,0,7,45,0,8,0,0,-61
6/28/2016,16:00,3609,0,2519,1113,0,7,34,0,5,0,0,-69
6/28/2016,17:00,3458,0,2514,933,0,7,25,0,2,0,0,-24
6/28/2016,18:00,3394,0,2488,904,0,7,7,0,0,0,0,-12
6/28/2016,19:00,3311,0,2458,857,0,7,1,0,1,0,0,-13
6/28/2016,20:00,3157,0,2460,800,0,7,0,0,0,0,0,-110
6/28/2016,21:00,2999,0,2412,790,0,7,0,0,0,0,0,-211
6/28/2016,22:00,2896,0,2419,818,0,6,0,0,0,0,0,-347
6/28/2016,23:00,2812,0,2389,840,0,7,0,0,0,0,0,-423
6/29/2016,0:00,2679,0,2326,678,0,7,0,0,0,0,0,-333
6/29/2016,1:00,2671,0,2289,729,0,7,0,0,0,0,0,-355
6/29/2016,2:00,2839,0,2289,837,0,7,0,0,1,0,0,-294
6/29/2016,3:00,2992,0,2293,873,0,7,0,0,0,0,0,-182
6/29/2016,4:00,2967,0,2293,812,0,7,1,0,3,0,0,-150
6/29/2016,5:00,2809,0,2282,772,0,7,14,0,3,0,0,-269
6/29/2016,6:00,2774,0,2356,686,0,7,50,0,2,0,0,-327
6/29/2016,7:00,2912,0,2342,700,0,7,74,0,1,0,0,-212
6/29/2016,8:00,3296,0,2467,836,0,7,151,0,2,0,0,-167
6/29/2016,9:00,3600,0,2451,929,0,7,261,0,2,0,0,-50
6/29/2016,10:00,3712,0,2409,1024,0,7,297,0,3,0,0,-28
6/29/2016,11:00,3786,0,2422,1051,0,7,323,0,2,0,0,-18
6/29/2016,12:00,3579,0,2420,877,0,7,294,0,0,0,0,-19
6/29/2016,13:00,3801,0,2508,1123,0,7,178,0,0,0,0,-15
6/29/2016,14:00,3819,0,2575,1125,0,7,106,0,1,0,0,5
6/29/2016,15:00,3771,0,2601,1087,0,7,62,0,4,0,0,10
6/29/2016,16:00,3714,0,2594,1067,0,7,39,0,9,0,0,-1
6/29/2016,17:00,3553,0,2541,988,0,6,16,0,10,0,0,-9
6/29/2016,18:00,3484,0,2539,942,0,7,4,0,7,0,0,-14
6/29/2016,19:00,3405,0,2537,871,0,7,1,0,8,0,0,-18
6/29/2016,20:00,3242,0,2405,835,0,7,0,0,15,0,0,-20
6/29/2016,21:00,3091,0,2248,819,0,7,0,0,15,0,0,2
6/29/2016,22:00,2984,0,2212,798,0,6,0,0,7,0,0,-39
6/29/2016,23:00,2844,0,2167,769,0,7,0,0,8,0,0,-106
6/30/2016,0:00,2727,0,2173,698,0,7,0,0,3,0,0,-154
6/30/2016,1:00,2701,0,2227,721,0,7,0,0,1,0,0,-255
6/30/2016,2:00,2870,0,2247,752,0,7,0,0,0,0,0,-136
6/30/2016,3:00,2985,0,2243,843,0,7,0,0,0,0,0,-108
6/30/2016,4:00,2961,0,2243,803,0,7,1,0,1,0,0,-94
6/30/2016,5:00,2832,0,2240,729,0,7,4,0,6,0,0,-154
6/30/2016,6:00,2821,0,2277,717,0,7,13,0,13,0,0,-206
6/30/2016,7:00,3004,0,2385,795,0,6,31,0,10,0,0,-224
6/30/2016,8:00,3388,0,2555,813,0,6,56,0,10,0,0,-52
6/30/2016,9:00,3687,0,2610,1000,0,7,74,0,8,0,0,-10
6/30/2016,10:00,3762,0,2645,1006,0,7,103,0,12,0,0,-11
6/30/2016,11:00,3808,0,2614,1045,0,7,165,0,16,0,0,-39
6/30/2016,12:00,3584,0,2569,857,0,7,165,0,10,0,0,-23
6/30/2016,13:00,3801,0,2602,1057,0,7,144,0,11,0,0,-20
6/30/2016,14:00,3869,0,2615,1099,0,7,179,0,10,0,0,-40
6/30/2016,15:00,3868,0,2654,1041,0,7,158,0,10,0,0,-2
6/30/2016,16:00,3832,0,2751,946,0,7,112,0,8,0,0,7
6/30/2016,17:00,3640,0,2712,886,0,7,46,0,6,0,0,-17
6/30/2016,18:00,3545,0,2674,884,0,7,15,0,3,0,0,-38
6/30/2016,19:00,3456,0,2616,856,0,7,1,0,2,0,0,-26
6/30/2016,20:00,3301,0,2571,760,0,7,0,0,1,0,0,-38
6/30/2016,21:00,3121,0,2533,744,0,7,0,0,0,0,0,-164
6/30/2016,22:00,3021,0,2517,773,0,7,0,0,1,0,0,-277
6/30/2016,23:00,2904,0,2558,716,0,7,0,0,1,0,0,-377
7/1/2016,0:00,2752,0,2440,665,0,7,0,0,3,0,0,-362
7/1/2016,1:00,2728,0,2424,687,0,7,0,0,4,0,0,-395
7/1/2016,2:00,2887,0,2460,725,0,7,0,0,7,0,0,-311
7/1/2016,3:00,3004,0,2501,765,0,7,0,0,8,0,0,-278
7/1/2016,4:00,2952,0,2482,768,0,7,1,0,11,0,0,-318
7/1/2016,5:00,2801,0,2416,694,0,7,19,0,10,0,0,-346
7/1/2016,6:00,2787,0,2411,662,0,7,62,0,7,0,0,-362
7/1/2016,7:00,2985,0,2402,699,0,7,136,0,2,0,0,-262
7/1/2016,8:00,3432,0,2496,801,0,7,215,0,1,0,0,-87
7/1/2016,9:00,3872,0,2604,1044,0,7,290,0,1,0,0,-74
7/1/2016,10:00,4054,0,2627,1184,0,7,349,0,2,0,0,-115
7/1/2016,11:00,4145,0,2788,1098,0,7,362,0,4,0,0,-114
7/1/2016,12:00,3936,0,2779,870,0,7,353,0,2,0,0,-75
7/1/2016,13:00,4135,0,2882,1038,0,7,318,0,2,0,0,-112
7/1/2016,14:00,4205,0,2899,1126,0,7,274,0,0,0,0,-102
7/1/2016,15:00,4184,0,2993,1040,0,7,216,0,0,0,0,-72
7/1/2016,16:00,4140,0,3043,1061,0,7,133,0,2,0,0,-106
7/1/2016,17:00,3919,0,2897,1049,0,7,54,0,1,0,0,-88
7/1/2016,18:00,3776,0,2899,889,0,7,12,0,2,0,0,-32
7/1/2016,19:00,3692,0,2899,786,0,7,1,0,1,0,0,-1
7/1/2016,20:00,3488,0,2836,681,0,7,0,0,4,0,0,-40
7/1/2016,21:00,3293,0,2669,657,0,7,0,0,9,0,0,-49
7/1/2016,22:00,3150,0,2535,669,0,7,0,0,12,0,0,-73
7/1/2016,23:00,3029,0,2324,731,0,7,0,0,14,0,0,-47
7/2/2016,0:00,2856,0,2008,701,0,7,0,0,11,0,0,128
7/2/2016,1:00,2792,0,1694,738,0,7,0,0,12,0,0,340
7/2/2016,2:00,2945,0,1763,828,0,7,0,0,15,0,0,331
7/2/2016,3:00,3062,0,1817,899,0,7,0,0,21,0,0,317
7/2/2016,4:00,2981,0,1832,804,0,7,1,0,22,0,0,316
7/2/2016,5:00,2786,0,1797,658,0,7,10,0,25,0,0,290
7/2/2016,6:00,2757,0,1754,622,0,7,40,0,28,0,0,307
7/2/2016,7:00,2891,0,1822,710,0,7,94,0,36,0,0,222
7/2/2016,8:00,3212,0,1906,753,0,7,163,0,42,0,0,342
7/2/2016,9:00,3476,0,2084,844,0,7,226,0,49,0,0,267
7/2/2016,10:00,3606,0,2174,951,0,6,279,0,61,0,0,135
7/2/2016,11:00,3708,0,2244,950,0,7,311,0,80,0,0,116
7/2/2016,12:00,3678,0,2246,935,0,6,309,0,82,0,0,99
7/2/2016,13:00,3745,0,2316,996,0,6,197,0,87,0,0,142
7/2/2016,14:00,3754,0,2435,1003,0,7,119,0,90,0,0,101
7/2/2016,15:00,3703,0,2448,971,0,7,97,0,91,0,0,89
7/2/2016,16:00,3657,0,2435,966,0,7,62,0,91,0,0,97
7/2/2016,17:00,3529,0,2344,949,0,7,31,0,83,0,0,116
7/2/2016,18:00,3426,0,2364,874,0,7,13,0,66,0,0,102
7/2/2016,19:00,3370,0,2306,914,0,7,1,0,64,0,0,78
7/2/2016,20:00,3248,0,2255,834,0,7,0,0,56,0,0,97
7/2/2016,21:00,3048,0,2188,726,0,7,0,0,30,0,0,98
7/2/2016,22:00,2911,0,2027,746,0,7,0,0,19,0,0,112
7/2/2016,23:00,2769,0,1892,752,0,7,0,0,13,0,0,104
7/3/2016,0:00,2613,0,1916,659,0,7,0,0,11,0,0,21
7/3/2016,1:00,2564,0,1909,644,0,7,0,0,10,0,0,-6
7/3/2016,2:00,2691,0,1912,756,0,7,0,0,7,0,0,9
7/3/2016,3:00,2813,0,1947,883,0,7,0,0,8,0,0,-32
7/3/2016,4:00,2763,0,2009,799,0,7,1,0,11,0,0,-64
