DATE,TIME,electricity
2020/1/24,13:00,1136
2020/1/24,14:00,1117
2020/1/24,15:00,1108
2020/1/24,16:00,1155
2020/1/24,17:00,1170
2020/1/24,18:00,1147
2020/1/24,19:00,1093
2020/1/24,20:00,1058
2020/1/24,21:00,1015
2020/1/24,22:00,990
2020/1/24,23:00,994
2020/1/25,0:00,964
2020/1/25,1:00,990
2020/1/25,2:00,1020
2020/1/25,3:00,1034
2020/1/25,4:00,1039
2020/1/25,5:00,1036
2020/1/25,6:00,1033
2020/1/25,7:00,1015
2020/1/25,8:00,1064
2020/1/25,9:00,1071
2020/1/25,10:00,1047
2020/1/25,11:00,1036
2020/1/25,12:00,999
2020/1/25,13:00,992
2020/1/25,14:00,977
2020/1/25,15:00,963
2020/1/25,16:00,1006
2020/1/25,17:00,1083
2020/1/25,18:00,1084
2020/1/25,19:00,1061
2020/1/25,20:00,1031
2020/1/25,21:00,982
2020/1/25,22:00,960
2020/1/25,23:00,972
2020/1/26,0:00,949
2020/1/26,1:00,971
2020/1/26,2:00,1005
2020/1/26,3:00,1022
2020/1/26,4:00,1030
2020/1/26,5:00,1018
2020/1/26,6:00,1003
2020/1/26,7:00,977
2020/1/26,8:00,1019
2020/1/26,9:00,1017
2020/1/26,10:00,982
2020/1/26,11:00,962
2020/1/26,12:00,944
2020/1/26,13:00,918
2020/1/26,14:00,910
2020/1/26,15:00,910
2020/1/26,16:00,962
2020/1/26,17:00,1057
2020/1/26,18:00,1075
2020/1/26,19:00,1062
2020/1/26,20:00,1036
2020/1/26,21:00,990
2020/1/26,22:00,931
2020/1/26,23:00,934
2020/1/27,0:00,923
2020/1/27,1:00,961
2020/1/27,2:00,1002
2020/1/27,3:00,1031
2020/1/27,4:00,1051
2020/1/27,5:00,1084
2020/1/27,6:00,1133
2020/1/27,7:00,1125
2020/1/27,8:00,1195
2020/1/27,9:00,1235
2020/1/27,10:00,1209
2020/1/27,11:00,1182
2020/1/27,12:00,1101
2020/1/27,13:00,1130
2020/1/27,14:00,1122
2020/1/27,15:00,1122
2020/1/27,16:00,1168
2020/1/27,17:00,1192
2020/1/27,18:00,1176
2020/1/27,19:00,1135
2020/1/27,20:00,1089
2020/1/27,21:00,1037
2020/1/27,22:00,1001
2020/1/27,23:00,989
2020/1/28,0:00,960
2020/1/28,1:00,990
2020/1/28,2:00,1024
2020/1/28,3:00,1042
2020/1/28,4:00,1061
2020/1/28,5:00,1084
2020/1/28,6:00,1129
2020/1/28,7:00,1120
2020/1/28,8:00,1187
2020/1/28,9:00,1231
2020/1/28,10:00,1210
2020/1/28,11:00,1188
2020/1/28,12:00,1111
2020/1/28,13:00,1144
2020/1/28,14:00,1139
2020/1/28,15:00,1128
2020/1/28,16:00,1165
2020/1/28,17:00,1174
2020/1/28,18:00,1143
2020/1/28,19:00,1090
2020/1/28,20:00,1050
2020/1/28,21:00,992
2020/1/28,22:00,956
2020/1/28,23:00,945
2020/1/29,0:00,911
2020/1/29,1:00,942
2020/1/29,2:00,977
2020/1/29,3:00,1003
2020/1/29,4:00,1025
2020/1/29,5:00,1042
2020/1/29,6:00,1062
2020/1/29,7:00,1061
2020/1/29,8:00,1137
2020/1/29,9:00,1185
2020/1/29,10:00,1174
2020/1/29,11:00,1152
2020/1/29,12:00,1079
2020/1/29,13:00,1120
2020/1/29,14:00,1118
2020/1/29,15:00,1112
2020/1/29,16:00,1138
2020/1/29,17:00,1134
2020/1/29,18:00,1106
2020/1/29,19:00,1064
2020/1/29,20:00,1020
2020/1/29,21:00,964
2020/1/29,22:00,926
2020/1/29,23:00,916
2020/1/30,0:00,887
2020/1/30,1:00,920
2020/1/30,2:00,960
2020/1/30,3:00,988
2020/1/30,4:00,1013
2020/1/30,5:00,1038
2020/1/30,6:00,1069
2020/1/30,7:00,1045
2020/1/30,8:00,1101
2020/1/30,9:00,1136
2020/1/30,10:00,1104
2020/1/30,11:00,1095
2020/1/30,12:00,1033
2020/1/30,13:00,1070
2020/1/30,14:00,1075
2020/1/30,15:00,1057
2020/1/30,16:00,1075
2020/1/30,17:00,1095
2020/1/30,18:00,1084
2020/1/30,19:00,1046
2020/1/30,20:00,1006
2020/1/30,21:00,957
2020/1/30,22:00,927
2020/1/30,23:00,921
2020/1/31,0:00,892
2020/1/31,1:00,921
2020/1/31,2:00,961
2020/1/31,3:00,989
2020/1/31,4:00,1016
2020/1/31,5:00,1041
2020/1/31,6:00,1080
2020/1/31,7:00,1058
2020/1/31,8:00,1105
2020/1/31,9:00,1140
2020/1/31,10:00,1139
2020/1/31,11:00,1112
2020/1/31,12:00,1054
2020/1/31,13:00,1099
2020/1/31,14:00,1090
2020/1/31,15:00,1085
2020/1/31,16:00,1126
2020/1/31,17:00,1165
2020/1/31,18:00,1141
2020/1/31,19:00,1100
2020/1/31,20:00,1058
2020/1/31,21:00,1013
2020/1/31,22:00,980
2020/1/31,23:00,968
2020/2/1,0:00,952
2020/2/1,1:00,980
2020/2/1,2:00,1007
2020/2/1,3:00,1021
2020/2/1,4:00,1030
2020/2/1,5:00,1033
2020/2/1,6:00,1024
2020/2/1,7:00,1002
2020/2/1,8:00,1041
2020/2/1,9:00,1046
2020/2/1,10:00,1027
2020/2/1,11:00,1009
2020/2/1,12:00,961
2020/2/1,13:00,955
2020/2/1,14:00,942
2020/2/1,15:00,946
2020/2/1,16:00,976
2020/2/1,17:00,1044
2020/2/1,18:00,1044
2020/2/1,19:00,1019
2020/2/1,20:00,991
2020/2/1,21:00,950
2020/2/1,22:00,926
2020/2/1,23:00,923
2020/2/2,0:00,908
2020/2/2,1:00,931
2020/2/2,2:00,962
2020/2/2,3:00,982
2020/2/2,4:00,994
2020/2/2,5:00,989
2020/2/2,6:00,962
2020/2/2,7:00,925
2020/2/2,8:00,939
2020/2/2,9:00,944
2020/2/2,10:00,927
2020/2/2,11:00,902
2020/2/2,12:00,896
2020/2/2,13:00,863
2020/2/2,14:00,863
2020/2/2,15:00,871
2020/2/2,16:00,919
2020/2/2,17:00,1020
2020/2/2,18:00,1045
2020/2/2,19:00,1033
2020/2/2,20:00,1014
2020/2/2,21:00,968
2020/2/2,22:00,913
2020/2/2,23:00,919
2020/2/3,0:00,911
2020/2/3,1:00,945
2020/2/3,2:00,984
2020/2/3,3:00,1017
2020/2/3,4:00,1037
2020/2/3,5:00,1075
2020/2/3,6:00,1119
2020/2/3,7:00,1108
2020/2/3,8:00,1167
2020/2/3,9:00,1202
2020/2/3,10:00,1155
2020/2/3,11:00,1128
2020/2/3,12:00,1059
2020/2/3,13:00,1072
2020/2/3,14:00,1096
2020/2/3,15:00,1084
2020/2/3,16:00,1116
2020/2/3,17:00,1145
2020/2/3,18:00,1124
2020/2/3,19:00,1091
2020/2/3,20:00,1055
2020/2/3,21:00,1020
2020/2/3,22:00,988
2020/2/3,23:00,991
2020/2/4,0:00,972
2020/2/4,1:00,1009
2020/2/4,2:00,1061
2020/2/4,3:00,1093
2020/2/4,4:00,1106
2020/2/4,5:00,1133
2020/2/4,6:00,1179
2020/2/4,7:00,1156
2020/2/4,8:00,1199
2020/2/4,9:00,1223
2020/2/4,10:00,1188
2020/2/4,11:00,1166
2020/2/4,12:00,1099
2020/2/4,13:00,1125
2020/2/4,14:00,1115
2020/2/4,15:00,1095
2020/2/4,16:00,1126
2020/2/4,17:00,1183
2020/2/4,18:00,1184
2020/2/4,19:00,1152
2020/2/4,20:00,1111
2020/2/4,21:00,1069
2020/2/4,22:00,1027
2020/2/4,23:00,1019
2020/2/5,0:00,987
2020/2/5,1:00,1025
2020/2/5,2:00,1054
2020/2/5,3:00,1080
2020/2/5,4:00,1100
2020/2/5,5:00,1130
2020/2/5,6:00,1170
2020/2/5,7:00,1147
2020/2/5,8:00,1201
2020/2/5,9:00,1237
2020/2/5,10:00,1226
2020/2/5,11:00,1211
2020/2/5,12:00,1155
2020/2/5,13:00,1199
2020/2/5,14:00,1197
2020/2/5,15:00,1229
2020/2/5,16:00,1256
2020/2/5,17:00,1304
2020/2/5,18:00,1291
2020/2/5,19:00,1247
2020/2/5,20:00,1213
2020/2/5,21:00,1178
2020/2/5,22:00,1140
2020/2/5,23:00,1141
2020/2/6,0:00,1096
2020/2/6,1:00,1130
2020/2/6,2:00,1158
2020/2/6,3:00,1173
2020/2/6,4:00,1193
2020/2/6,5:00,1233
2020/2/6,6:00,1283
2020/2/6,7:00,1257
2020/2/6,8:00,1323
2020/2/6,9:00,1370
2020/2/6,10:00,1349
2020/2/6,11:00,1331
2020/2/6,12:00,1251
2020/2/6,13:00,1279
2020/2/6,14:00,1250
2020/2/6,15:00,1270
2020/2/6,16:00,1305
2020/2/6,17:00,1348
2020/2/6,18:00,1341
2020/2/6,19:00,1291
2020/2/6,20:00,1242
2020/2/6,21:00,1204
2020/2/6,22:00,1155
2020/2/6,23:00,1154
2020/2/7,0:00,1113
2020/2/7,1:00,1142
2020/2/7,2:00,1166
2020/2/7,3:00,1183
2020/2/7,4:00,1201
2020/2/7,5:00,1238
2020/2/7,6:00,1283
2020/2/7,7:00,1258
2020/2/7,8:00,1297
2020/2/7,9:00,1313
2020/2/7,10:00,1261
2020/2/7,11:00,1223
2020/2/7,12:00,1153
2020/2/7,13:00,1172
2020/2/7,14:00,1158
2020/2/7,15:00,1150
2020/2/7,16:00,1174
2020/2/7,17:00,1221
2020/2/7,18:00,1224
2020/2/7,19:00,1190
2020/2/7,20:00,1147
2020/2/7,21:00,1111
2020/2/7,22:00,1076
2020/2/7,23:00,1079
2020/2/8,0:00,1041
2020/2/8,1:00,1067
2020/2/8,2:00,1100
2020/2/8,3:00,1120
2020/2/8,4:00,1125
2020/2/8,5:00,1136
2020/2/8,6:00,1138
2020/2/8,7:00,1111
2020/2/8,8:00,1130
2020/2/8,9:00,1139
2020/2/8,10:00,1128
2020/2/8,11:00,1092
2020/2/8,12:00,1033
2020/2/8,13:00,1033
2020/2/8,14:00,1027
2020/2/8,15:00,1038
2020/2/8,16:00,1075
2020/2/8,17:00,1163
2020/2/8,18:00,1179
2020/2/8,19:00,1160
2020/2/8,20:00,1123
2020/2/8,21:00,1087
2020/2/8,22:00,1061
2020/2/8,23:00,1075
2020/2/9,0:00,1041
2020/2/9,1:00,1066
2020/2/9,2:00,1096
2020/2/9,3:00,1115
2020/2/9,4:00,1123
2020/2/9,5:00,1109
2020/2/9,6:00,1095
2020/2/9,7:00,1075
2020/2/9,8:00,1093
2020/2/9,9:00,1107
2020/2/9,10:00,1067
2020/2/9,11:00,1058
2020/2/9,12:00,1054
2020/2/9,13:00,1038
2020/2/9,14:00,1017
2020/2/9,15:00,1051
2020/2/9,16:00,1088
2020/2/9,17:00,1195
2020/2/9,18:00,1212
2020/2/9,19:00,1191
2020/2/9,20:00,1153
